,primary_gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,NCBI_ID
115229,TTC23-AS1,,{'HGNC:56675'},{'ENSG00000261616'},{'GENE ID:128193289'}
115230,TTC23L,FLJ25439,{'HGNC:26355'},{'ENSG00000205838'},{'GENE ID:153657'}
115231,TTC23L,MC25-1,{'HGNC:26355'},{'ENSG00000205838'},{'GENE ID:153657'}
115232,TTC23L-AS1,,{'HGNC:55215'},{'ENSG00000272323'},{'GENE ID:101929704'}
115233,TTC24,,{'HGNC:32348'},"{'ENSG00000291760', 'ENSG00000187862'}",{'GENE ID:164118'}
115234,TTC27,FLJ20272,{'HGNC:25986'},{'ENSG00000018699'},{'GENE ID:55622'}
115235,TTC27,,{'HGNC:25986'},{'ENSG00000018699'},{'GENE ID:55622'}
115236,TTC28,KIAA1043,{'HGNC:29179'},{'ENSG00000100154'},{'GENE ID:23331'}
115237,TTC28,TPRBK,{'HGNC:29179'},{'ENSG00000100154'},{'GENE ID:23331'}
115238,TTC28-AS1,KIAA1648,{'HGNC:29336'},{'ENSG00000235954'},{'GENE ID:284900'}
115239,TTC28-AS1,TTC28-AS,{'HGNC:29336'},{'ENSG00000235954'},{'GENE ID:284900'}
115240,TTC28-AS1,TTC28AS,{'HGNC:29336'},{'ENSG00000235954'},{'GENE ID:284900'}
115241,TTC28-AS1,dJ353E16.2,{'HGNC:29336'},{'ENSG00000235954'},{'GENE ID:284900'}
115242,TTC29,NYD-SP14,{'HGNC:29936'},{'ENSG00000137473'},{'GENE ID:83894'}
115243,TTC29,SPGF42,{'HGNC:29936'},{'ENSG00000137473'},{'GENE ID:83894'}
115244,TTC29,TBPP2A,{'HGNC:29936'},{'ENSG00000137473'},{'GENE ID:83894'}
115245,TTC29-AS1,,{'HGNC:58415'},{'ENSG00000248764'},{'GENE ID:105377473'}
115246,TTC3,DCRR1,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115247,TTC3,RNF105,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115248,TTC3,TPRD,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115249,TTC3,TPRDI,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115250,TTC3,TPRDII,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115251,TTC3,TPRDIII,{'HGNC:12393'},{'ENSG00000182670'},{'GENE ID:7267'}
115252,TTC3-AS1,,{'HGNC:40595'},{'ENSG00000228677'},{'GENE ID:100874006'}
115253,TTC31,FLJ12788,{'HGNC:25759'},{'ENSG00000115282'},{'GENE ID:64427'}
115254,TTC31,,{'HGNC:25759'},{'ENSG00000115282'},{'GENE ID:64427'}
115255,TTC32,,{'HGNC:32954'},{'ENSG00000183891'},{'GENE ID:130502'}
115256,TTC32-DT,,{'HGNC:55236'},{'ENSG00000271991'},{'GENE ID:118597834'}
115257,TTC33,OSRF,{'HGNC:29959'},{'ENSG00000113638'},{'GENE ID:23548'}
115258,TTC34,,{'HGNC:34297'},"{'ENSG00000215912', 'ENSG00000275571'}",{'GENE ID:100287898'}
115259,TTC36,HBP21,{'HGNC:33708'},{'ENSG00000172425'},{'GENE ID:143941'}
115260,TTC36-AS1,,{'HGNC:55495'},{'ENSG00000255435'},{'GENE ID:101929089'}
115261,TTC38,FLJ20699,{'HGNC:26082'},{'ENSG00000075234'},{'GENE ID:55020'}
115262,TTC38,LL22NC03-5H6.5,{'HGNC:26082'},{'ENSG00000075234'},{'GENE ID:55020'}
115263,TTC39A,C1ORF34,{'HGNC:18657'},{'ENSG00000085831'},{'GENE ID:22996'}
115264,TTC39A,C1orf34,{'HGNC:18657'},{'ENSG00000085831'},{'GENE ID:22996'}
115265,TTC39A,DEME-6,{'HGNC:18657'},{'ENSG00000085831'},{'GENE ID:22996'}
115266,TTC39A,KIAA0452,{'HGNC:18657'},{'ENSG00000085831'},{'GENE ID:22996'}
115267,TTC39A-AS1,,{'HGNC:40851'},{'ENSG00000261664'},{'GENE ID:102724097'}
115268,TTC39B,C9ORF52,{'HGNC:23704'},{'ENSG00000155158'},{'GENE ID:158219'}
115269,TTC39B,C9orf52,{'HGNC:23704'},{'ENSG00000155158'},{'GENE ID:158219'}
115270,TTC39B,FLJ33868,{'HGNC:23704'},{'ENSG00000155158'},{'GENE ID:158219'}
115271,TTC39C,C18ORF17,{'HGNC:26595'},{'ENSG00000168234'},{'GENE ID:125488'}
115272,TTC39C,C18orf17,{'HGNC:26595'},{'ENSG00000168234'},{'GENE ID:125488'}
115273,TTC39C,FLJ33761,{'HGNC:26595'},{'ENSG00000168234'},{'GENE ID:125488'}
115274,TTC39C,HST2697,{'HGNC:26595'},{'ENSG00000168234'},{'GENE ID:125488'}
115275,TTC39C,HsT2697,{'HGNC:26595'},{'ENSG00000168234'},{'GENE ID:125488'}
115276,TTC39C-AS1,,{'HGNC:51321'},{'ENSG00000264745'},{'GENE ID:102724246'}
115277,TTC39CP1,,{'HGNC:44019'},{'ENSG00000250627'},{'GENE ID:100288825'}
115278,TTC39DP,,{'HGNC:35451'},{'ENSG00000227238'},{'GENE ID:646640'}
115279,TTC3P1,RNF105L,{'HGNC:23318'},{'ENSG00000215105'},{'GENE ID:286495'}
115280,TTC3P1,TTC3L,{'HGNC:23318'},{'ENSG00000215105'},{'GENE ID:286495'}
115281,TTC4,CNS1,{'HGNC:12394'},{'ENSG00000243725'},{'GENE ID:7268'}
115282,TTC4,FLJ41930,{'HGNC:12394'},{'ENSG00000243725'},{'GENE ID:7268'}
115283,TTC4,MGC5097,{'HGNC:12394'},{'ENSG00000243725'},{'GENE ID:7268'}
115284,TTC41P,GNN,{'HGNC:49210'},{'ENSG00000214198'},{'GENE ID:253724'}
115285,TTC41P,GNNP,{'HGNC:49210'},{'ENSG00000214198'},{'GENE ID:253724'}
115286,TTC4P1,TTC4P,{'HGNC:12395'},{'ENSG00000221971'},{'GENE ID:222052'}
115287,TTC4P1,,{'HGNC:12395'},{'ENSG00000221971'},{'GENE ID:222052'}
115288,TTC5,NEDCAFD,{'HGNC:19274'},{'ENSG00000136319'},{'GENE ID:91875'}
115289,TTC5,STRAP,{'HGNC:19274'},"{'ENSG00000136319', 'ENSG00000291781'}",{'GENE ID:91875'}
115290,TTC5,Strap,{'HGNC:19274'},{'ENSG00000136319'},{'GENE ID:91875'}
115291,TTC6,C14ORF25,{'HGNC:19739'},{'ENSG00000139865'},{'GENE ID:319089'}
115292,TTC6,C14orf25,{'HGNC:19739'},{'ENSG00000139865'},{'GENE ID:319089'}
115293,TTC6,NCRNA00291,{'HGNC:19739'},{'ENSG00000139865'},{'GENE ID:319089'}
115294,TTC6,,{'HGNC:19739'},{'ENSG00000139865'},{'GENE ID:319089'}
115295,TTC7A,GIDID,{'HGNC:19750'},{'ENSG00000068724'},{'GENE ID:57217'}
115296,TTC7A,KIAA1140,{'HGNC:19750'},{'ENSG00000068724'},{'GENE ID:57217'}
115297,TTC7A,MINAT,{'HGNC:19750'},{'ENSG00000068724'},{'GENE ID:57217'}
115298,TTC7A,TTC7,{'HGNC:19750'},{'ENSG00000068724'},{'GENE ID:57217'}
115299,TTC7B,TTC7L1,{'HGNC:19858'},{'ENSG00000165914'},{'GENE ID:145567'}
115300,TTC7B,c14_5685,{'HGNC:19858'},{'ENSG00000165914'},{'GENE ID:145567'}
115301,TTC7B,,{'HGNC:19858'},{'ENSG00000165914'},{'GENE ID:145567'}
115302,TTC7B-AS1,,{'HGNC:56196'},{'ENSG00000259163'},{'GENE ID:101928909'}
115303,TTC7B-AS2,,{'HGNC:58457'},{'ENSG00000258716'},{'GENE ID:105370622'}
115304,TTC7B-AS3,,{'HGNC:58462'},{'ENSG00000258935'},set()
115305,TTC8,BBS8,{'HGNC:20087'},{'ENSG00000165533'},{'GENE ID:123016'}
115306,TTC8,RP51,{'HGNC:20087'},{'ENSG00000165533'},{'GENE ID:123016'}
115307,TTC9,KIAA0227,{'HGNC:20267'},{'ENSG00000133985'},{'GENE ID:23508'}
115308,TTC9,TTC9A,{'HGNC:20267'},{'ENSG00000133985'},{'GENE ID:23508'}
115309,TTC9-DT,,{'HGNC:53243'},{'ENSG00000245466'},{'GENE ID:101928075'}
115310,TTC9B,FLJ30373,{'HGNC:26395'},{'ENSG00000174521'},{'GENE ID:148014'}
115311,TTC9B,,{'HGNC:26395'},{'ENSG00000174521'},{'GENE ID:148014'}
115312,TTC9C,MGC29649,{'HGNC:28432'},{'ENSG00000162222'},{'GENE ID:283237'}
115313,TTC9C,,{'HGNC:28432'},{'ENSG00000162222'},{'GENE ID:283237'}
115314,TTF1,TTF-1,{'HGNC:12397'},{'ENSG00000125482'},{'GENE ID:7270'}
115315,TTF1,TTF-I,{'HGNC:12397'},{'ENSG00000125482'},{'GENE ID:7270'}
115316,TTF1,,{'HGNC:12397'},{'ENSG00000125482'},{'GENE ID:7270'}
115317,TTF2,F2,{'HGNC:12398'},{'ENSG00000116830'},{'GENE ID:8458'}
115318,TTF2,HUF2,{'HGNC:12398'},{'ENSG00000116830'},{'GENE ID:8458'}
115319,TTF2,HuF2,{'HGNC:12398'},{'ENSG00000116830'},{'GENE ID:8458'}
115320,TTF2,ZGRF6,{'HGNC:12398'},{'ENSG00000116830'},{'GENE ID:8458'}
115321,TTI1,KIAA0406,{'HGNC:29029'},{'ENSG00000101407'},{'GENE ID:9675'}
115322,TTI1,NEDMIM,{'HGNC:29029'},{'ENSG00000101407'},{'GENE ID:9675'}
115323,TTI1,SMG-10,{'HGNC:29029'},{'ENSG00000101407'},{'GENE ID:9675'}
115324,TTI1,smg-10,{'HGNC:29029'},{'ENSG00000101407'},{'GENE ID:9675'}
115325,TTI2,C8ORF41,{'HGNC:26262'},{'ENSG00000129696'},{'GENE ID:80185'}
115326,TTI2,C8orf41,{'HGNC:26262'},{'ENSG00000129696'},{'GENE ID:80185'}
115327,TTI2,FLJ23263,{'HGNC:26262'},{'ENSG00000129696'},{'GENE ID:80185'}
115328,TTI2,MRT39,{'HGNC:26262'},{'ENSG00000129696'},{'GENE ID:80185'}
115329,TTK,CT96,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115330,TTK,ESK,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115331,TTK,MPH1,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115332,TTK,MPS1,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115333,TTK,MPS1L1,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115334,TTK,PYT,{'HGNC:12401'},{'ENSG00000112742'},{'GENE ID:7272'}
115335,TTL,MGC46235,{'HGNC:21586'},{'ENSG00000114999'},{'GENE ID:150465'}
115336,TTL,,{'HGNC:21586'},{'ENSG00000114999'},{'GENE ID:150465'}
115337,TTLL1,C22ORF7,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115338,TTLL1,C22orf7,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115339,TTLL1,HS323M22B,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115340,TTLL1,PGS3,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115341,TTLL1,PGs3,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115342,TTLL1,TPGS3,{'HGNC:1312'},{'ENSG00000100271'},{'GENE ID:25809'}
115343,TTLL1-AS1,,{'HGNC:40111'},{'ENSG00000230319'},{'GENE ID:100506679'}
115344,TTLL10,FLJ36119,{'HGNC:26693'},{'ENSG00000162571'},{'GENE ID:254173'}
115345,TTLL10,TTLL5,{'HGNC:26693'},{'ENSG00000162571'},{'GENE ID:254173'}
115346,TTLL10-AS1,,{'HGNC:41159'},{'ENSG00000205231'},{'GENE ID:100506376'}
115347,TTLL11,BA244O19.1,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115348,TTLL11,C9ORF148,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115349,TTLL11,C9ORF20,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115350,TTLL11,C9orf148,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115351,TTLL11,C9orf20,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115352,TTLL11,TTLL11-IT1,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115353,TTLL11,bA244O19.1,{'HGNC:18113'},{'ENSG00000175764'},{'GENE ID:158135'}
115354,TTLL12,KIAA0153,{'HGNC:28974'},{'ENSG00000100304'},{'GENE ID:23170'}
115355,TTLL12,dJ526I14.2,{'HGNC:28974'},{'ENSG00000100304'},{'GENE ID:23170'}
115356,TTLL13,FLJ46079,{'HGNC:32484'},{'ENSG00000213471'},{'GENE ID:440307'}
115357,TTLL13,MGC33417,{'HGNC:32484'},{'ENSG00000213471'},{'GENE ID:440307'}
115358,TTLL13,TTLL13P,{'HGNC:32484'},{'ENSG00000213471'},{'GENE ID:440307'}
115359,TTLL2,C6ORF104,{'HGNC:21211'},{'ENSG00000120440'},{'GENE ID:83887'}
115360,TTLL2,C6orf104,{'HGNC:21211'},{'ENSG00000120440'},{'GENE ID:83887'}
115361,TTLL2,DJ366N23.3,{'HGNC:21211'},{'ENSG00000120440'},{'GENE ID:83887'}
115362,TTLL2,NYD-TSPG,{'HGNC:21211'},{'ENSG00000120440'},{'GENE ID:83887'}
115363,TTLL2,dJ366N23.3,{'HGNC:21211'},{'ENSG00000120440'},{'GENE ID:83887'}
115364,TTLL3,DKFZP434B103,{'HGNC:24483'},{'ENSG00000214021'},{'GENE ID:26140'}
115365,TTLL3,HOTTL,{'HGNC:24483'},{'ENSG00000214021'},{'GENE ID:26140'}
115366,TTLL4,KIAA0173,{'HGNC:28976'},{'ENSG00000135912'},{'GENE ID:9654'}
115367,TTLL4,,{'HGNC:28976'},{'ENSG00000135912'},{'GENE ID:9654'}
115368,TTLL5,CORD19,{'HGNC:19963'},{'ENSG00000119685'},{'GENE ID:23093'}
115369,TTLL5,KIAA0998,{'HGNC:19963'},{'ENSG00000119685'},{'GENE ID:23093'}
115370,TTLL5,STAMP,{'HGNC:19963'},{'ENSG00000119685'},{'GENE ID:23093'}
115371,TTLL6,FLJ35808,{'HGNC:26664'},{'ENSG00000170703'},{'GENE ID:284076'}
115372,TTLL6,TTL.6,{'HGNC:26664'},{'ENSG00000170703'},{'GENE ID:284076'}
115373,TTLL7,FLJ23033,{'HGNC:26242'},{'ENSG00000137941'},{'GENE ID:79739'}
115374,TTLL7,,{'HGNC:26242'},{'ENSG00000137941'},{'GENE ID:79739'}
115375,TTLL7-IT1,,{'HGNC:41486'},{'ENSG00000233061'},{'GENE ID:100874314'}
115376,TTLL8,,{'HGNC:34000'},{'ENSG00000138892'},{'GENE ID:164714'}
115377,TTLL9,C20ORF125,{'HGNC:16118'},{'ENSG00000131044'},{'GENE ID:164395'}
115378,TTLL9,C20orf125,{'HGNC:16118'},{'ENSG00000131044'},{'GENE ID:164395'}
115379,TTLL9,DJ310O13.1,{'HGNC:16118'},{'ENSG00000131044'},{'GENE ID:164395'}
115380,TTLL9,dJ310O13.1,{'HGNC:16118'},{'ENSG00000131044'},{'GENE ID:164395'}
115381,TTN,CMD1G,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115382,TTN,CMH9,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115383,TTN,CMPD4,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115384,TTN,CMYO5,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115385,TTN,CMYP5,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115386,TTN,EOMFC,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115387,TTN,FLJ32040,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115388,TTN,HMERF,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115389,TTN,LGMD2J,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115390,TTN,LGMDR10,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115391,TTN,MYLK5,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115392,TTN,SALMY,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115393,TTN,TMD,{'HGNC:12403'},{'ENSG00000155657'},{'GENE ID:7273'}
115394,TTN-AS1,,{'HGNC:44124'},{'ENSG00000237298'},"{'GENE ID:100506866', 'GENE ID:101927055'}"
115395,TTPA,ATTP,{'HGNC:12404'},{'ENSG00000137561'},{'GENE ID:7274'}
115396,TTPA,AVED,{'HGNC:12404'},{'ENSG00000137561'},{'GENE ID:7274'}
115397,TTPA,TTP1,{'HGNC:12404'},{'ENSG00000137561'},{'GENE ID:7274'}
115398,TTPA,alphaTTP,{'HGNC:12404'},{'ENSG00000137561'},{'GENE ID:7274'}
115399,TTPA,,{'HGNC:12404'},{'ENSG00000137561'},{'GENE ID:7274'}
115400,TTPAL,C20ORF121,{'HGNC:16114'},{'ENSG00000124120'},{'GENE ID:79183'}
115401,TTPAL,C20orf121,{'HGNC:16114'},{'ENSG00000124120'},{'GENE ID:79183'}
115402,TTPAL,DJ179M20.3,{'HGNC:16114'},{'ENSG00000124120'},{'GENE ID:79183'}
115403,TTPAL,dJ179M20.3,{'HGNC:16114'},{'ENSG00000124120'},{'GENE ID:79183'}
115404,TTR,ATTR,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115405,TTR,CTS,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115406,TTR,CTS1,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115407,TTR,HEL111,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115408,TTR,HST2651,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115409,TTR,HsT2651,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115410,TTR,PALB,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115411,TTR,TBPA,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115412,TTR,TTN,{'HGNC:12405'},{'ENSG00000118271'},{'GENE ID:7276'}
115413,TTTY1,LINC00033,{'HGNC:14022'},{'ENSG00000129845'},{'GENE ID:50858'}
115414,TTTY1,NCRNA00033,{'HGNC:14022'},{'ENSG00000129845'},{'GENE ID:50858'}
115415,TTTY1,TTY1,{'HGNC:14022'},{'ENSG00000129845'},{'GENE ID:50858'}
115416,TTTY10,NCRNA00133,{'HGNC:18491'},{'ENSG00000229236'},{'GENE ID:246119'}
115417,TTTY10,TTY10,{'HGNC:18491'},{'ENSG00000229236'},{'GENE ID:246119'}
115418,TTTY10,lnc-KDM5D-4,{'HGNC:18491'},{'ENSG00000229236'},{'GENE ID:246119'}
115419,TTTY11,NCRNA00134,{'HGNC:18492'},"{'ENSG00000180910', 'ENSG00000290381'}",{'GENE ID:83866'}
115420,TTTY11,TTY11,{'HGNC:18492'},"{'ENSG00000180910', 'ENSG00000290381'}",{'GENE ID:83866'}
115421,TTTY12,NCRNA00135,{'HGNC:18493'},{'ENSG00000237048'},{'GENE ID:83867'}
115422,TTTY12,TTY11,{'HGNC:18493'},{'ENSG00000237048'},{'GENE ID:83867'}
115423,TTTY12,TTY12,{'HGNC:18493'},{'ENSG00000237048'},{'GENE ID:83867'}
115424,TTTY13,NCRNA00136,{'HGNC:18494'},{'ENSG00000184991'},{'GENE ID:83868'}
115425,TTTY13,TTY13,{'HGNC:18494'},{'ENSG00000184991'},{'GENE ID:83868'}
115426,TTTY13B,pFIV,set(),set(),{'GENE ID:100287735'}
115427,TTTY14,CYORF14,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115428,TTTY14,CYorf14,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115429,TTTY14,NCRNA00137,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115430,TTTY14,NCRNA00185,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115431,TTTY14,PRO2834,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115432,TTTY14,TTY14,{'HGNC:18495'},{'ENSG00000176728'},{'GENE ID:83869'}
115433,TTTY15,DKFZP434I143,{'HGNC:18567'},set(),{'GENE ID:64595'}
115434,TTTY15,NCRNA00138,{'HGNC:18567'},{'ENSG00000114374'},{'GENE ID:64595'}
115435,TTTY16,NCRNA00139,{'HGNC:18840'},{'ENSG00000290323'},{'GENE ID:252948'}
115436,TTTY17A,NCRNA00140,{'HGNC:18841'},{'ENSG00000228240'},"{'GENE ID:252949', 'GENE ID:474152'}"
115437,TTTY17A,TTTY17,{'HGNC:18841'},{'ENSG00000228240'},"{'GENE ID:252949', 'GENE ID:474152'}"
115438,TTTY17B,NCRNA00141,{'HGNC:31889'},{'ENSG00000227439'},"{'GENE ID:474151', 'GENE ID:474152'}"
115439,TTTY17C,NCRNA00142,{'HGNC:31890'},{'ENSG00000223641'},{'GENE ID:474152'}
115440,TTTY18,NCRNA00143,{'HGNC:18842'},{'ENSG00000233699'},{'GENE ID:252950'}
115441,TTTY19,NCRNA00144,{'HGNC:18843'},{'ENSG00000232419'},{'GENE ID:252952'}
115442,TTTY1B,TTTY1,{'HGNC:37981'},{'ENSG00000129816'},{'GENE ID:100101116'}
115443,TTTY1B,,{'HGNC:37981'},{'ENSG00000129816'},{'GENE ID:100101116'}
115444,TTTY2,LINC00109,{'HGNC:14023'},{'ENSG00000212855'},set()
115445,TTTY2,NCRNA00109,{'HGNC:14023'},{'ENSG00000212855'},{'GENE ID:60439'}
115446,TTTY2,TTY2,{'HGNC:14023'},{'ENSG00000212855'},{'GENE ID:60439'}
115447,TTTY2,lINC00109,{'HGNC:14023'},{'ENSG00000212855'},{'GENE ID:60439'}
115448,TTTY20,NCRNA00145,{'HGNC:18844'},"{'ENSG00000291453', 'ENSG00000232808'}",{'GENE ID:252951'}
115449,TTTY21,NCRNA00146,{'HGNC:18845'},set(),{'GENE ID:252953'}
115450,TTTY21B,,{'HGNC:37980'},set(),{'GENE ID:100101115'}
115451,TTTY22,NCRNA00147,{'HGNC:18846'},{'ENSG00000224075'},{'GENE ID:252954'}
115452,TTTY23,NCRNA00148,{'HGNC:18847'},{'ENSG00000239225'},"{'GENE ID:252955', 'GENE ID:100101121'}"
115453,TTTY23,TTTY23B,{'HGNC:18847'},{'ENSG00000239225'},{'GENE ID:252955'}
115454,TTTY23B,TTTY23,{'HGNC:37983'},set(),{'GENE ID:100101121'}
115455,TTTY23B,,{'HGNC:37983'},{'ENSG00000250204'},{'GENE ID:100101121'}
115456,TTTY24P,,{'HGNC:38521'},set(),{'GENE ID:100287941'}
115457,TTTY25P,,{'HGNC:38524'},{'ENSG00000259247'},{'GENE ID:100287026'}
115458,TTTY26P,,{'HGNC:38528'},set(),{'GENE ID:100287818'}
115459,TTTY27P,,{'HGNC:38527'},set(),{'GENE ID:100287874'}
115460,TTTY28P,,{'HGNC:38534'},set(),{'GENE ID:100287606'}
115461,TTTY29P,,{'HGNC:38547'},set(),{'GENE ID:100287167'}
115462,TTTY2B,,{'HGNC:37982'},{'ENSG00000212856'},{'GENE ID:100101117'}
115463,TTTY3,LINC00121,{'HGNC:16480'},{'ENSG00000231141'},{'GENE ID:114760'}
115464,TTTY3,NCRNA00121,{'HGNC:16480'},{'ENSG00000231141'},{'GENE ID:114760'}
115465,TTTY3,TTTY3A,{'HGNC:16480'},{'ENSG00000231141'},{'GENE ID:114760'}
115466,TTTY3,TTY3,{'HGNC:16480'},{'ENSG00000231141'},{'GENE ID:114760'}
115467,TTTY30P,,{'HGNC:38604'},set(),{'GENE ID:100287844'}
115468,TTTY31P,,{'HGNC:38711'},set(),{'GENE ID:100287905'}
115469,TTTY3B,LNCRNA00122,{'HGNC:31888'},{'ENSG00000280961'},{'GENE ID:474148'}
115470,TTTY3B,NCRNA00122,{'HGNC:31888'},{'ENSG00000280961'},{'GENE ID:474148'}
115471,TTTY4,LINC00123,{'HGNC:16481'},{'ENSG00000226906'},{'GENE ID:114761'}
115472,TTTY4,NCRNA00123,{'HGNC:16481'},{'ENSG00000226906'},{'GENE ID:114761'}
115473,TTTY4,TTTY4A,{'HGNC:16481'},{'ENSG00000226906'},{'GENE ID:114761'}
115474,TTTY4,TTY4,{'HGNC:16481'},{'ENSG00000226906'},{'GENE ID:114761'}
115475,TTTY4B,LINC00124,{'HGNC:31891'},{'ENSG00000235412'},{'GENE ID:474149'}
115476,TTTY4B,NCRNA00124,{'HGNC:31891'},{'ENSG00000235412'},{'GENE ID:474149'}
115477,TTTY4C,LINC00125,{'HGNC:31892'},{'ENSG00000228296'},{'GENE ID:474150'}
115478,TTTY4C,NCRNA00125,{'HGNC:31892'},{'ENSG00000228296'},{'GENE ID:474150'}
115479,TTTY5,LINC00126,{'HGNC:16482'},{'ENSG00000215560'},{'GENE ID:83863'}
115480,TTTY5,NCRNA00126,{'HGNC:16482'},{'ENSG00000215560'},{'GENE ID:83863'}
115481,TTTY5,TTY5,{'HGNC:16482'},{'ENSG00000215560'},{'GENE ID:83863'}
115482,TTTY6,LINC00127,{'HGNC:16483'},{'ENSG00000131538'},{'GENE ID:84672'}
115483,TTTY6,NCRNA00127,{'HGNC:16483'},set(),{'GENE ID:84672'}
115484,TTTY6,TTTY6A,{'HGNC:16483'},{'ENSG00000131538'},{'GENE ID:84672'}
115485,TTTY6,TTY6,{'HGNC:16483'},{'ENSG00000131538'},{'GENE ID:84672'}
115486,TTTY6B,LINC00128,{'HGNC:31887'},{'ENSG00000131548'},{'GENE ID:441543'}
115487,TTTY6B,NCRNA00128,{'HGNC:31887'},set(),{'GENE ID:441543'}
115488,TTTY6B,TTTY6,{'HGNC:31887'},set(),{'GENE ID:441543'}
115489,TTTY6B,TTY6,{'HGNC:31887'},set(),{'GENE ID:441543'}
115490,TTTY7,CLONE795723,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115491,TTTY7,LINC00129,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115492,TTTY7,NCRNA00129,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115493,TTTY7,TTTY21B,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115494,TTTY7,TTTY7A,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115495,TTTY7,TTY7,{'HGNC:18488'},{'ENSG00000147753'},{'GENE ID:246122'}
115496,TTTY7B,NCRNA00215,{'HGNC:37463'},{'ENSG00000147761'},{'GENE ID:100101120'}
115497,TTTY7B,TTTY21,{'HGNC:37463'},{'ENSG00000147761'},{'GENE ID:100101120'}
115498,TTTY8,LINC00130,{'HGNC:18489'},{'ENSG00000183385'},{'GENE ID:84673'}
115499,TTTY8,NCRNA00130,{'HGNC:18489'},{'ENSG00000183385'},{'GENE ID:84673'}
115500,TTTY8,TTY8,{'HGNC:18489'},{'ENSG00000183385'},{'GENE ID:84673'}
115501,TTTY8B,NCRNA00217,{'HGNC:37622'},{'ENSG00000185700'},{'GENE ID:100101118'}
115502,TTTY8B,TTTY8,{'HGNC:37622'},{'ENSG00000185700'},{'GENE ID:100101118'}
115503,TTTY9A,NCRNA00131,{'HGNC:18490'},{'ENSG00000290716'},{'GENE ID:83864'}
115504,TTTY9A,TTTY9,{'HGNC:18490'},{'ENSG00000290716'},{'GENE ID:83864'}
