,ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,gene_symbol
109440,ENSG00000262468,,51380,TCONS_00024567,LINC01569
109446,ENSG00000135472,23017,17067,KIAA0950,FAIM2
109447,ENSG00000135472,23017,17067,LFG,FAIM2
109448,ENSG00000135472,23017,17067,LFG2,FAIM2
109449,ENSG00000135472,23017,17067,LIFEGUARD,FAIM2
109450,ENSG00000135472,23017,17067,NMP35,FAIM2
109451,ENSG00000135472,23017,17067,TMBIM2,FAIM2
109453,ENSG00000240445,2310,3822,FKHRL1P1,FOXO3B
109455,ENSG00000129221,23746,359,LCA4,AIPL1
109466,ENSG00000281696,100302234,35370,HSA-MIR-664,MIR664A
109467,ENSG00000281696,100302234,35370,MIR664,MIR664A
109468,ENSG00000281696,100302234,35370,MIRN664,MIR664A
109470,ENSG00000222370,677818,32629,ACA36B,SNORA36B
109474,ENSG00000218283,,20400,MORF4LP1,MORF4L1P1
109475,ENSG00000218283,,20400,MRG1,MORF4L1P1
109476,ENSG00000213033,,18611,AURAPS1,AURKAP1
109477,ENSG00000213033,,18611,AURKAPS1,AURKAP1
109478,ENSG00000213033,,18611,STK6P,AURKAP1
109482,ENSG00000090447,7023,11745,AP-4,TFAP4
109483,ENSG00000090447,7023,11745,BHLHC41,TFAP4
109493,ENSG00000143776,8476,1737,FLJ23347,CDC42BPA
109494,ENSG00000143776,8476,1737,KIAA0451,CDC42BPA
109495,ENSG00000143776,8476,1737,MRCKA,CDC42BPA
109496,ENSG00000143776,8476,1737,MRCKALPHA,CDC42BPA
109497,ENSG00000143776,8476,1737,PK428,CDC42BPA
109498,ENSG00000240032,109729161,52753,LNCRNA-SRLR,LNCSRLR
109500,ENSG00000131368,64432,14511,DKFZP313H0817,MRPS25
109501,ENSG00000131368,64432,14511,FLJ00023,MRPS25
109502,ENSG00000131368,64432,14511,MRP-S25,MRPS25
109503,ENSG00000131368,64432,14511,MS25,MRPS25
109504,ENSG00000131368,64432,14511,RPMS25,MRPS25
109526,ENSG00000086159,363,639,AQP2L,AQP6
109535,ENSG00000235652,,48990,FBXO30-DT,EPM2A-DT
109536,ENSG00000236081,101927125,39071,MYCLO-2,ELFN1-AS1
109541,ENSG00000161800,29127,9804,CYK4,RACGAP1
109542,ENSG00000161800,29127,9804,MGCRACGAP,RACGAP1
109551,ENSG00000134830,27202,4527,C5L2,C5AR2
109552,ENSG00000134830,27202,4527,GPR77,C5AR2
109556,ENSG00000231721,378805,26885,FLJ43663,LINC-PINT
109557,ENSG00000231721,378805,26885,LINCRNA-PINT,LINC-PINT
109558,ENSG00000231721,378805,26885,LOC646329,LINC-PINT
109559,ENSG00000231721,378805,26885,MKLN1-AS1,LINC-PINT
109560,ENSG00000231721,378805,26885,PINT,LINC-PINT
109561,ENSG00000231721,378805,26885,PINT87AA,LINC-PINT
109567,ENSG00000115607,8807,5989,ACPL,IL18RAP
109568,ENSG00000115607,8807,5989,CD218B,IL18RAP
109569,ENSG00000134815,9704,16719,DDX34,DHX34
109570,ENSG00000134815,9704,16719,KIAA0134,DHX34
109571,ENSG00000249003,,38470,KIAA0664L4,CLUHP4
109572,ENSG00000249003,,38470,KIAA0664P4,CLUHP4
109574,ENSG00000281591,100419743,43904,DBE-T,DBET
109575,ENSG00000281591,100419743,43904,DUX4L30,DBET
109583,ENSG00000248546,,16675,ANP32C,ANP32CP
109584,ENSG00000248546,,16675,PP32R1,ANP32CP
109585,ENSG00000173706,57493,29227,HEG,HEG1
109586,ENSG00000173706,57493,29227,KIAA1237,HEG1
109588,ENSG00000251292,,39053,HERV-H4P15.2,ERVH-1
109589,ENSG00000109819,10891,9237,PGC-1ALPHA,PPARGC1A
109590,ENSG00000109819,10891,9237,PGC1,PPARGC1A
109591,ENSG00000109819,10891,9237,PGC1A,PPARGC1A
109592,ENSG00000109819,10891,9237,PPARAGCIA,PPARGC1A
109593,ENSG00000109819,10891,9237,PPARGC1,PPARGC1A
109597,ENSG00000129195,54478,25483,CATS,PIMREG
109598,ENSG00000129195,54478,25483,FAM64A,PIMREG
109599,ENSG00000129195,54478,25483,FLJ10156,PIMREG
109600,ENSG00000129195,54478,25483,FLJ10491,PIMREG
109601,ENSG00000129195,54478,25483,RCS1,PIMREG
109609,ENSG00000252642,,43037,RN5S137,RNA5SP137
109611,ENSG00000163938,26354,29931,C77032,GNL3
109612,ENSG00000163938,26354,29931,E2IG3,GNL3
109613,ENSG00000163938,26354,29931,MGC800,GNL3
109614,ENSG00000163938,26354,29931,NS,GNL3
109615,ENSG00000163938,26354,29931,NUG1,GNL3
109618,ENSG00000079150,51661,3723,FKBP23,FKBP7
109621,ENSG00000099326,7593,13108,MZF-1,MZF1
109622,ENSG00000099326,7593,13108,MZF1B,MZF1
109623,ENSG00000099326,7593,13108,ZFP98,MZF1
109624,ENSG00000099326,7593,13108,ZNF42,MZF1
109625,ENSG00000099326,7593,13108,ZSCAN6,MZF1
109626,ENSG00000091622,83394,21043,ACKR6,PITPNM3
109627,ENSG00000091622,83394,21043,CORD5,PITPNM3
109628,ENSG00000091622,83394,21043,NIR1,PITPNM3
109629,ENSG00000091622,83394,21043,RDGBA3,PITPNM3
109631,ENSG00000166436,9866,29005,C11ORF29,TRIM66
109632,ENSG00000166436,9866,29005,KIAA0298,TRIM66
109633,ENSG00000166436,9866,29005,TIF1D,TRIM66
109640,ENSG00000212493,,32717,HBII-108,SNORD19
109645,ENSG00000212452,692109,32730,HBII-210,SNORD69
109646,ENSG00000016864,55830,24870,AD-017,GLT8D1
109647,ENSG00000016864,55830,24870,FLJ14611,GLT8D1
109651,ENSG00000213753,,28421,CENPBD1P1,CENPBD2P
109653,ENSG00000115762,55041,19236,EVT2,PLEKHB2
109654,ENSG00000115762,55041,19236,FLJ20783,PLEKHB2
109666,ENSG00000231028,100131814,32526,C6ORF217,AHI1-DT
109667,ENSG00000231028,100131814,32526,LINC00271,AHI1-DT
109668,ENSG00000231028,100131814,32526,NCRNA00271,AHI1-DT
109669,ENSG00000245937,644873,49565,FLJ33630,SLC12A2-DT
109670,ENSG00000245937,644873,49565,LINC01184,SLC12A2-DT
109673,ENSG00000253179,,1439,CALC3,CALCP
109674,ENSG00000110680,796,1437,CALC1,CALCA
109675,ENSG00000110680,796,1437,CGRP,CALCA
109676,ENSG00000110680,796,1437,CGRP-ALPHA,CALCA
109677,ENSG00000138669,5593,9416,CGKII,PRKG2
109678,ENSG00000138669,5593,9416,PKG2,PRKG2
109679,ENSG00000138669,5593,9416,PRKGR2,PRKG2
109681,ENSG00000198920,9851,29110,MNR,KIAA0753
109682,ENSG00000198920,9851,29110,OFIP,KIAA0753
109683,ENSG00000250640,,8415,HG84,OR7E41P
109684,ENSG00000250640,,8415,OR11-20,OR7E41P
109685,ENSG00000250640,,8415,OR7E50P,OR7E41P
109686,ENSG00000250640,,8415,OR7E95P,OR7E41P
109687,ENSG00000250640,,8415,OR7F6P,OR7E41P
109688,ENSG00000250640,,8415,OR8-126,OR7E41P
109689,ENSG00000110321,1982,3297,DAP5,EIF4G2
109690,ENSG00000110321,1982,3297,NAT1,EIF4G2
109691,ENSG00000110321,1982,3297,P97,EIF4G2
109697,ENSG00000110881,41,100,ACCN2,ASIC1
109698,ENSG00000110881,41,100,BNAC2,ASIC1
109699,ENSG00000110881,41,100,HBNAC2,ASIC1
109702,ENSG00000138794,839,1507,CASPASE-6,CASP6
109703,ENSG00000138794,839,1507,CSP-6,CASP6
109704,ENSG00000138794,839,1507,MCH2,CASP6
109709,ENSG00000114902,28972,23401,HSPC033,SPCS1
109710,ENSG00000114902,28972,23401,SPC1,SPCS1
109711,ENSG00000114902,28972,23401,SPC12,SPCS1
109712,ENSG00000114902,28972,23401,YJR010C-A,SPCS1
109715,ENSG00000200914,,43335,RN5S435,RNA5SP435
109716,ENSG00000129235,84817,28218,MGC14353,TXNDC17
109717,ENSG00000129235,84817,28218,TRP14,TXNDC17
109718,ENSG00000129235,84817,28218,TXNL5,TXNDC17
109720,ENSG00000142303,81794,13201,ADAM-TS10,ADAMTS10
109722,ENSG00000114904,6787,11399,NRK2,NEK4
109723,ENSG00000114904,6787,11399,PP12301,NEK4
109724,ENSG00000114904,6787,11399,STK2,NEK4
109725,ENSG00000123989,79586,24291,CHPF1,CHPF
109726,ENSG00000123989,79586,24291,CHSY2,CHPF
109727,ENSG00000123989,79586,24291,CSS2,CHPF
109734,ENSG00000108590,51003,24260,CGI-125,MED31
109735,ENSG00000108590,51003,24260,SOH1,MED31
109753,ENSG00000256806,388327,34494,LOC388327,C17ORF100
109754,ENSG00000214842,729475,34417,FLJ17540,RAD51AP2
109756,ENSG00000144057,84620,10861,KIAA1877,ST6GAL2
109757,ENSG00000144057,84620,10861,SIAT2,ST6GAL2
109758,ENSG00000144057,84620,10861,ST6GALII,ST6GAL2
109759,ENSG00000264468,100616401,41775,HSA-MIR-4520A,MIR4520-1
109760,ENSG00000264468,100616401,41775,MIR4520A,MIR4520-1
109761,ENSG00000283301,100616466,41839,HSA-MIR-4520B,MIR4520-2
109762,ENSG00000283301,100616466,41839,MIR4520B,MIR4520-2
109763,ENSG00000274114,,13742,ALOX15P,ALOX15P1
109773,ENSG00000141485,284111,23089,INDY,SLC13A5
109774,ENSG00000141485,284111,23089,MINDY,SLC13A5
109775,ENSG00000141485,284111,23089,NACT,SLC13A5
109781,ENSG00000248663,124900192,48943,ERINA,LINC00992
109789,ENSG00000185038,339766,27936,HEATR7B1,MROH2A
109790,ENSG00000132196,51478,5215,PRAP,HSD17B7
109791,ENSG00000132196,51478,5215,SDR37C1,HSD17B7
109792,ENSG00000055957,3697,6166,H1P,ITIH1
109793,ENSG00000055957,3697,6166,IATIH,ITIH1
109794,ENSG00000055957,3697,6166,ITIH,ITIH1
109797,ENSG00000233614,,14125,DDX11L1,DDX11L10
109798,ENSG00000233614,,14125,DDX11P,DDX11L10
109800,ENSG00000066117,6602,11106,BAF60A,SMARCD1
109801,ENSG00000066117,6602,11106,CRACD1,SMARCD1
109802,ENSG00000066117,6602,11106,RSC6P,SMARCD1
109811,ENSG00000234769,,14126,FAM39CP,WASH4P
109812,ENSG00000234769,,14126,FLJ31670,WASH4P
109816,ENSG00000138658,55345,25654,C4ORF21,ZGRF1
109817,ENSG00000138658,55345,25654,FLJ11331,ZGRF1
109819,ENSG00000231439,,38609,NCRNA00286A,WASIR2
109821,ENSG00000087086,2512,3999,FTL1,FTL
109822,ENSG00000087086,2512,3999,MGC71996,FTL
109823,ENSG00000087086,2512,3999,NBIA3,FTL
109838,ENSG00000127603,23499,13664,ABP620,MACF1
109839,ENSG00000127603,23499,13664,ACF7,MACF1
109840,ENSG00000127603,23499,13664,FLJ45612,MACF1
109841,ENSG00000127603,23499,13664,FLJ46776,MACF1
109842,ENSG00000127603,23499,13664,KIAA0465,MACF1
109843,ENSG00000127603,23499,13664,KIAA0754,MACF1
109844,ENSG00000127603,23499,13664,KIAA1251,MACF1
109845,ENSG00000127603,23499,13664,LNC-PMIF,MACF1
109846,ENSG00000127603,23499,13664,MACF,MACF1
109854,ENSG00000162972,79568,26198,C2ORF47,MAIP1
109855,ENSG00000162972,79568,26198,DKFZP666A212,MAIP1
109856,ENSG00000162972,79568,26198,FLJ22555,MAIP1
109877,ENSG00000141068,8844,6465,KSR,KSR1
109878,ENSG00000141068,8844,6465,RSU2,KSR1
109881,ENSG00000079435,3991,6621,HSL,LIPE
109889,ENSG00000134954,2113,3488,ETS-1,ETS1
109890,ENSG00000134954,2113,3488,EWSR2,ETS1
109891,ENSG00000134954,2113,3488,FLJ10768,ETS1
109905,ENSG00000142405,91662,22938,CLR19.3,NLRP12
109906,ENSG00000142405,91662,22938,MONARCH1,NLRP12
109907,ENSG00000142405,91662,22938,NALP12,NLRP12
109908,ENSG00000142405,91662,22938,PAN6,NLRP12
109909,ENSG00000142405,91662,22938,PYPAF7,NLRP12
109910,ENSG00000142405,91662,22938,RNO2,NLRP12
109917,ENSG00000055955,3700,6169,H4P,ITIH4
109918,ENSG00000055955,3700,6169,IHRP,ITIH4
109919,ENSG00000055955,3700,6169,ITIHL1,ITIH4
109930,ENSG00000178449,84987,28216,C12ORF62,COX14
109931,ENSG00000178449,84987,28216,MGC14288,COX14
109936,ENSG00000221882,4995,8283,OLFRA04,OR3A2
109937,ENSG00000221882,4995,8283,OR17-228,OR3A2
109938,ENSG00000221882,4995,8283,OR228,OR3A2
109940,ENSG00000109654,23321,15974,CMT2R,TRIM2
109941,ENSG00000109654,23321,15974,KIAA0517,TRIM2
109942,ENSG00000109654,23321,15974,RNF86,TRIM2
109945,ENSG00000139624,91012,23749,FLJ25304,CERS5
109946,ENSG00000139624,91012,23749,LASS5,CERS5
109947,ENSG00000139624,91012,23749,MGC45411,CERS5
109948,ENSG00000139624,91012,23749,TRH4,CERS5
109949,ENSG00000159961,8392,8284,OR17-137,OR3A3
109950,ENSG00000159961,8392,8284,OR17-16,OR3A3
109951,ENSG00000159961,8392,8284,OR17-201,OR3A3
109952,ENSG00000159961,8392,8284,OR3A6,OR3A3
109953,ENSG00000159961,8392,8284,OR3A7,OR3A3
109954,ENSG00000159961,8392,8284,OR3A8P,OR3A3
109965,ENSG00000141298,85464,30580,KIAA1725,SSH2
109967,ENSG00000276176,102466104,50204,HSA-MIR-6090,MIR6090
109968,ENSG00000254588,101929517,53932,PANCETS-1,ETS1-AS1
109973,ENSG00000085063,966,1689,16.3A5,CD59
109974,ENSG00000085063,966,1689,EJ16,CD59
109975,ENSG00000085063,966,1689,EJ30,CD59
109976,ENSG00000085063,966,1689,EL32,CD59
109977,ENSG00000085063,966,1689,G344,CD59
109978,ENSG00000085063,966,1689,HRF20,CD59
109979,ENSG00000085063,966,1689,MACIF,CD59
109980,ENSG00000085063,966,1689,MIC11,CD59
109981,ENSG00000085063,966,1689,MIN1,CD59
109982,ENSG00000085063,966,1689,MIN2,CD59
109983,ENSG00000085063,966,1689,MIN3,CD59
109984,ENSG00000085063,966,1689,MIRL,CD59
109985,ENSG00000085063,966,1689,MSK21,CD59
109986,ENSG00000085063,966,1689,P18-20,CD59
110010,ENSG00000105519,828,1487,CAPS1,CAPS
110011,ENSG00000105519,828,1487,MGC126562,CAPS
110015,ENSG00000230269,,53545,LNCNB1,LINC02525
110016,ENSG00000230269,,53545,RP1-40E16.9,LINC02525
110017,ENSG00000230269,,53545,TP53LC14,LINC02525
110028,ENSG00000162086,7627,13146,FLJ31529,ZNF75A
110042,ENSG00000150672,1740,2901,CHAPSYN-110,DLG2
110043,ENSG00000150672,1740,2901,PPP1R58,DLG2
110044,ENSG00000150672,1740,2901,PSD-93,DLG2
110045,ENSG00000150672,1740,2901,PSD93,DLG2
110073,ENSG00000257465,,49173,TCEB1P32,ELOCP32
110078,ENSG00000171435,283455,18610,FLJ25965,KSR2
110080,ENSG00000007168,5048,8574,LIS1,PAFAH1B1
110081,ENSG00000007168,5048,8574,MDCR,PAFAH1B1
110082,ENSG00000007168,5048,8574,MDS,PAFAH1B1
110083,ENSG00000007168,5048,8574,NUDF,PAFAH1B1
110084,ENSG00000007168,5048,8574,PAFAH,PAFAH1B1
110091,ENSG00000270419,,42860,LINC00468,CAHM
110097,ENSG00000272573,389125,22144,MUSTANG,MUSTN1
110102,ENSG00000122966,11113,1985,CITK,CIT
110103,ENSG00000122966,11113,1985,CRIK,CIT
110104,ENSG00000122966,11113,1985,KIAA0949,CIT
110105,ENSG00000122966,11113,1985,STK21,CIT
110107,ENSG00000248592,100526772,38834,TMEM110-MUSTN1,STIMATE-MUSTN1
110111,ENSG00000213918,1773,2956,DNL1,DNASE1
110117,ENSG00000213533,375346,30526,MGC52022,STIMATE
110118,ENSG00000213533,375346,30526,TMEM110,STIMATE
110131,ENSG00000275789,102465866,50236,HSA-MIR-8064,MIR8064
110136,ENSG00000162267,3699,6168,H3P,ITIH3
110152,ENSG00000249909,,24424,HCP9,CYCTP
110155,ENSG00000140987,54925,20812,FLJ20417,ZSCAN32
110156,ENSG00000140987,54925,20812,ZNF434,ZSCAN32
110158,ENSG00000121210,23240,29146,DKFZP586H1322,TMEM131L
110159,ENSG00000121210,23240,29146,KIAA0922,TMEM131L
110161,ENSG00000179406,285908,27788,NCRNA00174,LINC00174
110163,ENSG00000196684,84941,24920,ALX,HSH2D
110164,ENSG00000196684,84941,24920,FLJ14886,HSH2D
110165,ENSG00000196684,84941,24920,HSH2,HSH2D
110184,ENSG00000168026,199223,30761,IFT139A,TTC21A
110185,ENSG00000168026,199223,30761,STI2,TTC21A
110186,ENSG00000168026,199223,30761,THM2,TTC21A
110192,ENSG00000103313,4210,6998,FMF,MEFV
110193,ENSG00000103313,4210,6998,MEF,MEFV
110194,ENSG00000103313,4210,6998,TRIM20,MEFV
110199,ENSG00000141977,117286,24580,KIP3,CIB3
110202,ENSG00000179314,23302,29060,KIAA0523,WSCD1
110206,ENSG00000234456,100505881,40862,ENST00000414797,MAGI2-AS3
110213,ENSG00000105058,26017,24563,DKFZP586O0120,FAM32A
110214,ENSG00000105058,26017,24563,OTAG-12,FAM32A
110230,ENSG00000179148,59344,13743,E-LOX,ALOXE3
110231,ENSG00000179148,59344,13743,ELOX3,ALOXE3
110233,ENSG00000137462,7097,11848,CD282,TLR2
110234,ENSG00000137462,7097,11848,TIL4,TLR2
110240,ENSG00000072958,8907,13667,AP47,AP1M1
110241,ENSG00000072958,8907,13667,CLAPM2,AP1M1
110242,ENSG00000072958,8907,13667,MU1A,AP1M1
110245,ENSG00000145428,285533,27735,FLJ34190,RNF175
110252,ENSG00000141367,1213,2092,CLTCL2,CLTC
110253,ENSG00000141367,1213,2092,HC,CLTC
110261,ENSG00000176542,205717,30494,KIAA2018,USF3
110263,ENSG00000116035,25806,12661,DRES93,VAX2
110264,ENSG00000145423,6423,10777,FRP-2,SFRP2
110265,ENSG00000145423,6423,10777,SARP1,SFRP2
110266,ENSG00000145423,6423,10777,SDF-5,SFRP2
110272,ENSG00000121579,80218,29533,FLJ13194,NAA50
110273,ENSG00000121579,80218,29533,MAK3,NAA50
110274,ENSG00000121579,80218,29533,NAT13,NAA50
110275,ENSG00000121579,80218,29533,NAT5,NAA50
110276,ENSG00000121579,80218,29533,SAN,NAA50
110278,ENSG00000116039,525,853,ATP6B1,ATP6V1B1
110279,ENSG00000116039,525,853,RTA1B,ATP6V1B1
110280,ENSG00000116039,525,853,VATB,ATP6V1B1
110281,ENSG00000116039,525,853,VMA2,ATP6V1B1
110282,ENSG00000116039,525,853,VPP3,ATP6V1B1
110288,ENSG00000232445,,54408,BCCE4,EMSLR
110289,ENSG00000232445,,54408,EMS,EMSLR
110290,ENSG00000188827,84464,23845,BTBD12,SLX4
110291,ENSG00000188827,84464,23845,FANCP,SLX4
110292,ENSG00000188827,84464,23845,KIAA1784,SLX4
110293,ENSG00000188827,84464,23845,KIAA1987,SLX4
110294,ENSG00000188693,613126,50694,ENST00000453068,CYP51A1-AS1
110295,ENSG00000188693,613126,50694,LRRD1-AS1,CYP51A1-AS1
110301,ENSG00000105397,7297,12440,JTK1,TYK2
110304,ENSG00000188185,,28019,NCRNA00265,LINC00265
110305,ENSG00000188185,,28019,NCRNA00265-1,LINC00265
110308,ENSG00000178075,54762,25252,DKFZP434C0328,GRAMD1C
110321,ENSG00000007376,113000,14173,C16ORF40,RPUSD1
110322,ENSG00000007376,113000,14173,MGC19600,RPUSD1
110323,ENSG00000007376,113000,14173,RLUCL,RPUSD1
110325,ENSG00000226186,,38157,TCEB1P21,ELOCP21
110328,ENSG00000198742,57154,16807,KIAA1625,SMURF1
110332,ENSG00000144031,79998,25691,FLJ12056,ANKRD53
110333,ENSG00000144031,79998,25691,FLJ36160,ANKRD53
110341,ENSG00000139718,23067,29187,KIAA1076,SETD1B
110342,ENSG00000139718,23067,29187,KMT2G,SETD1B
110343,ENSG00000139718,23067,29187,SET1B,SETD1B
110344,ENSG00000250337,643401,48995,LINC01021,PURPL
110345,ENSG00000250337,643401,48995,LOC643401,PURPL
110346,ENSG00000250337,643401,48995,RP11-46C20.1,PURPL
110353,ENSG00000158104,3242,5147,4-HPPD,HPD
110354,ENSG00000158104,3242,5147,4HPPD,HPD
110355,ENSG00000158104,3242,5147,GLOD3,HPD
110356,ENSG00000158104,3242,5147,HPPD,HPD
110357,ENSG00000158104,3242,5147,PPD,HPD
110358,ENSG00000124357,55577,17174,GNK,NAGK
110360,ENSG00000234956,100507406,53572,RP11-356I2.2,LINC02539
110361,ENSG00000240776,,31364,BCM1851,RPS10P4
110367,ENSG00000244623,81392,15087,OR2AE2,OR2AE1
110371,ENSG00000127586,63922,18435,C16ORF41,CHTF18
110372,ENSG00000127586,63922,18435,C321D2.4,CHTF18
110373,ENSG00000127586,63922,18435,CHL12,CHTF18
110374,ENSG00000127586,63922,18435,CTF18,CHTF18
110377,ENSG00000160862,563,910,ZA2G,AZGP1
110378,ENSG00000160862,563,910,ZAG,AZGP1
110380,ENSG00000110801,5715,9567,P27,PSMD9
110381,ENSG00000110801,5715,9567,RPN4,PSMD9
110396,ENSG00000099860,4616,4096,DKFZP566B133,GADD45B
110397,ENSG00000099860,4616,4096,GADD45BETA,GADD45B
110398,ENSG00000099860,4616,4096,MYD118,GADD45B
110405,ENSG00000124370,84693,16732,GLOD2,MCEE
110406,ENSG00000124370,84693,16732,MCE,MCEE
110407,ENSG00000124370,84693,16732,MMCE,MCEE
110410,ENSG00000106086,84725,30037,FAPP2,PLEKHA8
110411,ENSG00000106086,84725,30037,MGC3358,PLEKHA8
110435,ENSG00000158023,144406,28506,CAM-IP4,CFAP251
110436,ENSG00000158023,144406,28506,MGC33630,CFAP251
110437,ENSG00000158023,144406,28506,WDR66,CFAP251
110442,ENSG00000127588,51764,14131,G(GAMMA)13,GNG13
110443,ENSG00000127588,51764,14131,H2-35,GNG13
110446,ENSG00000172123,55106,25500,FLJ10260,SLFN12
110452,ENSG00000198218,54870,24713,AB-DIP,QRICH1
110453,ENSG00000198218,54870,24713,FLJ20259,QRICH1
110454,ENSG00000198218,54870,24713,VERBRAS,QRICH1
110459,ENSG00000153443,124402,29576,FAM100A,UBALD1
110467,ENSG00000182557,201305,28433,MGC29671,SPNS3
110468,ENSG00000182557,201305,28433,SLC63A3,SPNS3
110474,ENSG00000110987,605,1004,BCL7,BCL7A
110475,ENSG00000110987,605,1004,SMARCJ1,BCL7A
110476,ENSG00000110723,23086,30578,SLAC2-B,EXPH5
110480,ENSG00000102858,23295,20254,KIAA0544,MGRN1
110481,ENSG00000102858,23295,20254,RNF156,MGRN1
110482,ENSG00000248489,100289230,52907,LINC02062,CHD1-DT
110483,ENSG00000293140,118432,,RPL29_10_1510,RPL29P2
110492,ENSG00000141510,7157,11998,LFS1,TP53
110493,ENSG00000141510,7157,11998,P53,TP53
110497,ENSG00000160013,5739,9602,IP,PTGIR
110503,ENSG00000180354,222166,25457,C7ORF41,MTURN
110504,ENSG00000180354,222166,25457,ELLS1,MTURN
110505,ENSG00000180354,222166,25457,FLJ25903,MTURN
110514,ENSG00000178202,143888,28496,KDELC2,POGLUT3
110515,ENSG00000178202,143888,28496,MGC33424,POGLUT3
110519,ENSG00000182141,7562,12945,KOX8,ZNF708
110520,ENSG00000182141,7562,12945,ZNF15,ZNF708
110521,ENSG00000182141,7562,12945,ZNF15L1,ZNF708
110543,ENSG00000237821,,18558,FAM10A7,ST13P7
110544,ENSG00000237821,,18558,FAM10A7P,ST13P7
110546,ENSG00000131558,60412,30389,KIAA1699,EXOC4
110547,ENSG00000131558,60412,30389,MGC27170,EXOC4
110548,ENSG00000131558,60412,30389,SEC8,EXOC4
110549,ENSG00000131558,60412,30389,SEC8L1,EXOC4
110550,ENSG00000131558,60412,30389,SEC8P,EXOC4
110556,ENSG00000014138,23649,30073,FLJ21662,POLA2
110562,ENSG00000139726,8562,2769,DRP,DENR
110563,ENSG00000139726,8562,2769,DRP1,DENR
110564,ENSG00000139726,8562,2769,SMAP-3,DENR
110570,ENSG00000185860,339512,28736,C1ORF110,CCDC190
110571,ENSG00000185860,339512,28736,MGC48998,CCDC190
110581,ENSG00000124459,7596,13111,ZNF13,ZNF45
110582,ENSG00000117461,8503,8981,P55,PIK3R3
110586,ENSG00000228624,101927768,43590,ENST00000421891,HDAC2-AS2
110588,ENSG00000066422,27107,16740,ZNF-U69274,ZBTB11
110589,ENSG00000066422,27107,16740,ZNF913,ZBTB11
110591,ENSG00000033030,55596,25265,DKFZP434E2220,ZCCHC8
110598,ENSG00000204920,7711,12940,PHZ-96,ZNF155
110601,ENSG00000181722,26137,13503,DKFZP566F123,ZBTB20
110602,ENSG00000181722,26137,13503,DPZF,ZBTB20
110603,ENSG00000181722,26137,13503,ODA-8S,ZBTB20
110604,ENSG00000181722,26137,13503,ZNF288,ZBTB20
110607,ENSG00000117472,10103,20657,NET-1,TSPAN1
110608,ENSG00000117472,10103,20657,TSPAN-1,TSPAN1
110613,ENSG00000111271,80724,21597,MGC5601,ACAD10
110631,ENSG00000159882,7773,13024,FDZF2,ZNF230
110640,ENSG00000105963,11033,16486,CENTA1,ADAP1
110641,ENSG00000105963,11033,16486,GCS1L,ADAP1
110643,ENSG00000166796,3948,6544,CT32,LDHC
110644,ENSG00000171357,541468,32327,C1ORF190,LURAP1
110645,ENSG00000171357,541468,32327,FLJ25163,LURAP1
110646,ENSG00000171357,541468,32327,LRAP35A,LURAP1
110650,ENSG00000085999,8438,9826,HHR54,RAD54L
110651,ENSG00000085999,8438,9826,HRAD54,RAD54L
110652,ENSG00000085999,8438,9826,RAD54A,RAD54L
110656,ENSG00000205209,284402,27616,SCGB4A2,SCGB2B2
110657,ENSG00000205209,284402,27616,SCGBL,SCGB2B2
110672,ENSG00000236893,,770,ASSP7,ASS1P7
110675,ENSG00000177565,79718,29529,C21,TBL1XR1
110676,ENSG00000177565,79718,29529,DC42,TBL1XR1
110677,ENSG00000177565,79718,29529,FLJ12894,TBL1XR1
110678,ENSG00000177565,79718,29529,IRA1,TBL1XR1
110679,ENSG00000177565,79718,29529,TBLR1,TBL1XR1
110689,ENSG00000276641,102466731,50079,HSA-MIR-6769A,MIR6769A
110691,ENSG00000168101,84309,28154,SDOS,NUDT16L1
110692,ENSG00000168101,84309,28154,TIRR,NUDT16L1
110697,ENSG00000168096,124401,29422,FLJ32345,ANKS3
110698,ENSG00000168096,124401,29422,FLJ32767,ANKS3
110699,ENSG00000168096,124401,29422,KIAA1977,ANKS3
