,HGNC_ID,ENSG_ID,NCBI_ID,primary_gene_symbol,gene_symbol,captured,captured as:
139577,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,FinGER9,F,
139578,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,YIP1B,T,Alternate Abbreviation Symbol
139579,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,YIPF7,T,Primary Gene Symbol
139580,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,YIPFALPHA1B,T,Gene Group Symbol
139581,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,YIPFalpha1b,T,Gene Group Symbol
139582,{'HGNC:26825'},{'ENSG00000177752'},{'GENE ID:285525'},YIPF7,Yip1b,F,
139583,{'HGNC:24785'},{'ENSG00000250067'},{'GENE ID:374887'},YJEFN3,FLJ44968,T,Clone Name Symbol
139584,{'HGNC:24785'},{'ENSG00000250067'},{'GENE ID:374887'},YJEFN3,HYJEF_N3-19P13.11,F,
139585,{'HGNC:24785'},{'ENSG00000250067'},{'GENE ID:374887'},YJEFN3,YJEFN3,T,Primary Gene Symbol
139586,{'HGNC:24785'},{'ENSG00000250067'},{'GENE ID:374887'},YJEFN3,hYjeF_N3-19p13.11,F,
139587,{'HGNC:25518'},{'ENSG00000105248'},{'GENE ID:55702'},YJU2,CCDC94,T,"Previous Symbol, Ortholog Symbol, Withdrawn Ortholog Symbol"
139588,{'HGNC:25518'},{'ENSG00000105248'},{'GENE ID:55702'},YJU2,FLJ10374,T,Clone Name Symbol
139589,{'HGNC:25518'},{'ENSG00000105248'},{'GENE ID:55702'},YJU2,YJU2,T,Primary Gene Symbol
139590,{'HGNC:28118'},{'ENSG00000104957'},{'GENE ID:81576'},YJU2B,CCDC130,T,"Previous Symbol, Ortholog Symbol, Withdrawn Ortholog Symbol"
139591,{'HGNC:28118'},{'ENSG00000104957'},{'GENE ID:81576'},YJU2B,MGC10471,T,Placeholder Symbol
139592,{'HGNC:28118'},{'ENSG00000104957'},{'GENE ID:81576'},YJU2B,YJU2B,T,Primary Gene Symbol
139593,{'HGNC:16959'},{'ENSG00000106636'},{'GENE ID:10652'},YKT6,YKT6,T,Primary Gene Symbol
139594,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,C14ORF170,T,"Previous Symbol, Placeholder Symbol"
139595,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,C14orf170,T,"Previous Symbol, Placeholder Symbol"
139596,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,PPP1R169,T,Gene Group Symbol
139597,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,YLPM1,T,Primary Gene Symbol
139598,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,ZAP,F,
139599,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,ZAP113,F,
139600,{'HGNC:17798'},{'ENSG00000119596'},{'GENE ID:56252'},YLPM1,ZAP3,T,Withdrawn Ortholog Symbol
139601,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,FTSH,F,
139602,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,MEG4,F,
139603,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,OPA11,T,Phenotype Symbol
139604,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,PAMP,F,
139605,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,YME1L,T,"Ortholog Symbol, Alternate Abbreviation Symbol"
139606,{'HGNC:12843'},{'ENSG00000136758'},{'GENE ID:10730'},YME1L1,YME1L1,T,Primary Gene Symbol
139607,{'HGNC:12844'},{'ENSG00000236831'},{'GENE ID:23749'},YME1L1P1,YME1L1P1,T,Primary Gene Symbol
139608,{'HGNC:12844'},{'ENSG00000236831'},{'GENE ID:23749'},YME1L1P1,YME1L2,T,Previous Symbol
139609,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,DKFZP451J1719,T,Placeholder Symbol
139610,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,DKFZp451J1719,T,Placeholder Symbol
139611,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,DUBA-8,F,
139612,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,DUBA8,F,
139613,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,HIN-7,F,
139614,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,OTUD2,T,Gene Group Symbol
139615,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,PRO0907,F,
139616,{'HGNC:25035'},{'ENSG00000180667'},{'GENE ID:55432'},YOD1,YOD1,T,Primary Gene Symbol
139617,{'HGNC:12845'},{'ENSG00000100027'},{'GENE ID:29799'},YPEL1,FKSG3,F,
139618,{'HGNC:12845'},{'ENSG00000100027'},{'GENE ID:29799'},YPEL1,YPEL1,T,Primary Gene Symbol
139619,{'HGNC:18326'},{'ENSG00000175155'},{'GENE ID:388403'},YPEL2,FKSG4,F,
139620,{'HGNC:18326'},{'ENSG00000175155'},{'GENE ID:388403'},YPEL2,YPEL2,T,Primary Gene Symbol
139621,{'HGNC:18327'},{'ENSG00000090238'},{'GENE ID:83719'},YPEL3,MGC10500,T,Placeholder Symbol
139622,{'HGNC:18327'},{'ENSG00000090238'},{'GENE ID:83719'},YPEL3,YPEL3,T,Primary Gene Symbol
139623,{'HGNC:55547'},{'ENSG00000250616'},{'GENE ID:101928595'},YPEL3-DT,YPEL3-DT,T,Primary Gene Symbol
139624,{'HGNC:18328'},{'ENSG00000166793'},{'GENE ID:219539'},YPEL4,FLJ30213,T,Clone Name Symbol
139625,{'HGNC:18328'},{'ENSG00000166793'},{'GENE ID:219539'},YPEL4,YPEL4,T,Primary Gene Symbol
139626,{'HGNC:18329'},{'ENSG00000119801'},{'GENE ID:51646'},YPEL5,CGI-127,F,
139627,{'HGNC:18329'},{'ENSG00000119801'},{'GENE ID:51646'},YPEL5,YPEL5,T,Primary Gene Symbol
139628,{'HGNC:50555'},{'ENSG00000232096'},{'GENE ID:100130996'},YPEL5P1,YPEL5P1,T,Primary Gene Symbol
139629,{'HGNC:50556'},"{'ENSG00000284852', 'ENSG00000271557'}",{'GENE ID:100132562'},YPEL5P2,YPEL5P2,T,Primary Gene Symbol
139630,{'HGNC:50557'},{'ENSG00000258251'},{'GENE ID:100653396'},YPEL5P3,YPEL5P3,T,Primary Gene Symbol
139631,{'HGNC:57004'},{'ENSG00000275432'},{'GENE ID:133395143'},YPEL5P4,YPEL5P4,T,Primary Gene Symbol
139632,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,DRIP3,F,
139633,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,FLJ23476,T,Clone Name Symbol
139634,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,GAMOS10,T,Phenotype Symbol
139635,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,IRIP,F,
139636,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,SUA5,T,Ortholog Symbol
139637,{'HGNC:28905'},{'ENSG00000196449'},{'GENE ID:79693'},YRDC,YRDC,T,Primary Gene Symbol
139638,{'HGNC:39919'},{'ENSG00000278486'},{'GENE ID:100420501'},YRDCP1,YRDCP1,T,Primary Gene Symbol
139639,{'HGNC:39920'},{'ENSG00000236745'},{'GENE ID:100128237'},YRDCP2,YRDCP2,T,Primary Gene Symbol
139640,{'HGNC:39921'},"{'ENSG00000291567', 'ENSG00000230859'}",{'GENE ID:100861429'},YRDCP3,YRDCP3,T,Primary Gene Symbol
139641,{'HGNC:30626'},"{'ENSG00000275272', 'ENSG00000083896'}",{'GENE ID:91746'},YTHDC1,KIAA1966,T,Placeholder Symbol
139642,{'HGNC:30626'},"{'ENSG00000275272', 'ENSG00000083896'}",{'GENE ID:91746'},YTHDC1,YT521,F,
139643,{'HGNC:30626'},"{'ENSG00000275272', 'ENSG00000083896'}",{'GENE ID:91746'},YTHDC1,YT521-B,F,
139644,{'HGNC:30626'},"{'ENSG00000275272', 'ENSG00000083896'}",{'GENE ID:91746'},YTHDC1,YTHDC1,T,Primary Gene Symbol
139645,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,CAHL,F,
139646,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,DKFZP564A186,T,Placeholder Symbol
139647,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,DKFZp564A186,T,Placeholder Symbol
139648,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,FLJ10053,T,Clone Name Symbol
139649,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,FLJ2194,F,
139650,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,YTHDC2,T,Primary Gene Symbol
139651,{'HGNC:24721'},{'ENSG00000047188'},{'GENE ID:64848'},YTHDC2,hYTHDC2,T,Alternate Abbreviation Symbol
139652,{'HGNC:15867'},{'ENSG00000149658'},{'GENE ID:54915'},YTHDF1,C20ORF21,T,"Previous Symbol, Placeholder Symbol"
139653,{'HGNC:15867'},{'ENSG00000149658'},{'GENE ID:54915'},YTHDF1,C20orf21,T,"Previous Symbol, Placeholder Symbol"
139654,{'HGNC:15867'},{'ENSG00000149658'},{'GENE ID:54915'},YTHDF1,DF1,T,Alternate Abbreviation Symbol
139655,{'HGNC:15867'},{'ENSG00000149658'},{'GENE ID:54915'},YTHDF1,FLJ20391,T,Clone Name Symbol
139656,{'HGNC:15867'},{'ENSG00000149658'},{'GENE ID:54915'},YTHDF1,YTHDF1,T,Primary Gene Symbol
139657,{'HGNC:31681'},{'ENSG00000251389'},{'GENE ID:402220'},YTHDF1P1,YTHDF1P,T,Previous Symbol
139658,{'HGNC:31681'},{'ENSG00000251389'},{'GENE ID:402220'},YTHDF1P1,YTHDF1P1,T,Primary Gene Symbol
139659,{'HGNC:31675'},{'ENSG00000198492'},{'GENE ID:51441'},YTHDF2,CAHL,F,
139660,{'HGNC:31675'},{'ENSG00000198492'},{'GENE ID:51441'},YTHDF2,DF2,T,Alternate Abbreviation Symbol
139661,{'HGNC:31675'},{'ENSG00000198492'},{'GENE ID:51441'},YTHDF2,HGRG8,F,
139662,{'HGNC:31675'},{'ENSG00000198492'},{'GENE ID:51441'},YTHDF2,NY-REN-2,F,
139663,{'HGNC:31675'},{'ENSG00000198492'},{'GENE ID:51441'},YTHDF2,YTHDF2,T,Primary Gene Symbol
139664,{'HGNC:19865'},{'ENSG00000270503'},{'GENE ID:400209'},YTHDF2P1,HGRG8,F,
139665,{'HGNC:19865'},{'ENSG00000270503'},{'GENE ID:400209'},YTHDF2P1,NY-REN-2,F,
139666,{'HGNC:19865'},{'ENSG00000270503'},{'GENE ID:400209'},YTHDF2P1,YTHDF2P,T,Previous Symbol
139667,{'HGNC:19865'},{'ENSG00000270503'},{'GENE ID:400209'},YTHDF2P1,YTHDF2P1,T,Primary Gene Symbol
139668,{'HGNC:26465'},{'ENSG00000185728'},{'GENE ID:253943'},YTHDF3,DF3,T,Alternate Abbreviation Symbol
139669,{'HGNC:26465'},{'ENSG00000185728'},{'GENE ID:253943'},YTHDF3,FLJ31657,T,Clone Name Symbol
139670,{'HGNC:26465'},{'ENSG00000185728'},{'GENE ID:253943'},YTHDF3,YTHDF3,T,Primary Gene Symbol
139671,{'HGNC:48728'},{'ENSG00000270673'},{'GENE ID:101410533'},YTHDF3-DT,YTHDF3-AS1,T,Previous Symbol
139672,{'HGNC:48728'},{'ENSG00000270673'},{'GENE ID:101410533'},YTHDF3-DT,YTHDF3-DT,T,Primary Gene Symbol
139673,{'HGNC:56498'},"{'ENSG00000243072', 'ENSG00000280982'}",{'GENE ID:127379726'},YTHDF3P1,YTHDF3P1,T,Primary Gene Symbol
139674,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,GW128,T,Previous Symbol
139675,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,HEL-S-1,F,
139676,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,HS1,F,
139677,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,KCIP-1,F,
139678,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,YWHAA,T,"Previous Symbol, Gene Group Symbol"
139679,{'HGNC:12849'},{'ENSG00000166913'},{'GENE ID:7529'},YWHAB,YWHAB,T,Primary Gene Symbol
139680,{'HGNC:50294'},{'ENSG00000237557'},{'GENE ID:647051'},YWHABP1,YWHABP1,T,Primary Gene Symbol
139681,{'HGNC:50295'},{'ENSG00000256464'},{'GENE ID:100422666'},YWHABP2,YWHABP2,T,Primary Gene Symbol
139682,{'HGNC:12851'},{'ENSG00000108953'},{'GENE ID:7531'},YWHAE,14-3-3E,F,
139683,{'HGNC:12851'},"{'ENSG00000108953', 'ENSG00000274474'}",{'GENE ID:7531'},YWHAE,FLJ45465,T,Clone Name Symbol
139684,{'HGNC:12851'},{'ENSG00000108953'},{'GENE ID:7531'},YWHAE,HEL2,F,
139685,{'HGNC:12851'},{'ENSG00000108953'},{'GENE ID:7531'},YWHAE,KCIP-1,F,
139686,{'HGNC:12851'},{'ENSG00000108953'},{'GENE ID:7531'},YWHAE,MDCR,F,
139687,{'HGNC:12851'},{'ENSG00000108953'},{'GENE ID:7531'},YWHAE,MDS,F,
139688,{'HGNC:12851'},"{'ENSG00000108953', 'ENSG00000274474'}",{'GENE ID:7531'},YWHAE,YWHAE,T,Primary Gene Symbol
139689,{'HGNC:49442'},{'ENSG00000232727'},{'GENE ID:649395'},YWHAEP1,YWHAEP1,T,Primary Gene Symbol
139690,{'HGNC:49429'},"{'ENSG00000283850', 'ENSG00000266162'}",{'GENE ID:106481688'},YWHAEP2,YWHAEP2,T,Primary Gene Symbol
139691,{'HGNC:49430'},{'ENSG00000263976'},{'GENE ID:106480273'},YWHAEP3,YWHAEP3,T,Primary Gene Symbol
139692,{'HGNC:49440'},{'ENSG00000250205'},{'GENE ID:106481785'},YWHAEP4,YWHAEP4,T,Primary Gene Symbol
139693,{'HGNC:49439'},{'ENSG00000234645'},{'GENE ID:440917'},YWHAEP5,YWHAEP5,T,Primary Gene Symbol
139694,{'HGNC:49435'},set(),{'GENE ID:112296172'},YWHAEP6,YWHAEP6,T,Primary Gene Symbol
139695,{'HGNC:49437'},"{'ENSG00000276715', 'ENSG00000282630'}",{'GENE ID:284100'},YWHAEP7,LOC284100,T,Placeholder Symbol
139696,{'HGNC:49437'},"{'ENSG00000290499', 'ENSG00000276715', 'ENSG00000290810', 'ENSG00000282630'}",{'GENE ID:284100'},YWHAEP7,YWHAEP7,T,Primary Gene Symbol
139697,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,14-3-3G,F,
139698,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,14-3-3GAMMA,F,
139699,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,14-3-3γ,F,
139700,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,DEE56,T,Phenotype Symbol
139701,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,EIEE56,T,Phenotype Symbol
139702,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,PPP1R170,F,
139703,{'HGNC:12852'},{'ENSG00000170027'},{'GENE ID:7532'},YWHAG,YWHAG,T,Primary Gene Symbol
139704,{'HGNC:12853'},{'ENSG00000128245'},{'GENE ID:7533'},YWHAH,YWHA1,T,"Previous Symbol, Gene Group Symbol"
139705,{'HGNC:12853'},{'ENSG00000128245'},{'GENE ID:7533'},YWHAH,YWHAH,T,Primary Gene Symbol
139706,{'HGNC:23051'},{'ENSG00000128254'},{'GENE ID:25775'},YWHAH-AS1,C22ORF24,T,"Previous Symbol, Placeholder Symbol"
139707,{'HGNC:23051'},{'ENSG00000128254'},{'GENE ID:25775'},YWHAH-AS1,C22orf24,T,"Previous Symbol, Placeholder Symbol"
139708,{'HGNC:23051'},{'ENSG00000128254'},{'GENE ID:25775'},YWHAH-AS1,HSN44A4A,F,
139709,{'HGNC:23051'},{'ENSG00000128254'},{'GENE ID:25775'},YWHAH-AS1,YWHAH-AS1,T,Primary Gene Symbol
139710,{'HGNC:12854'},{'ENSG00000134308'},{'GENE ID:10971'},YWHAQ,14-3-3,F,
139711,{'HGNC:12854'},{'ENSG00000134308'},{'GENE ID:10971'},YWHAQ,1C5,F,
139712,{'HGNC:12854'},{'ENSG00000134308'},{'GENE ID:10971'},YWHAQ,HS1,F,
139713,{'HGNC:12854'},{'ENSG00000134308'},{'GENE ID:10971'},YWHAQ,YWHAQ,T,Primary Gene Symbol
139714,{'HGNC:19937'},{'ENSG00000258934'},{'GENE ID:319121'},YWHAQP1,YWHAQP,T,Previous Symbol
139715,{'HGNC:19937'},{'ENSG00000258934'},{'GENE ID:319121'},YWHAQP1,YWHAQP1,T,Primary Gene Symbol
139716,{'HGNC:56392'},{'ENSG00000223719'},{'GENE ID:127379682'},YWHAQP10,YWHAQP10,T,Primary Gene Symbol
139717,{'HGNC:23211'},set(),{'GENE ID:246716'},YWHAQP2,YWHAQP2,T,Primary Gene Symbol
139718,{'HGNC:37682'},set(),{'GENE ID:100128944'},YWHAQP3,YWHAQP3,T,Primary Gene Symbol
139719,{'HGNC:37683'},{'ENSG00000177803'},{'GENE ID:646954'},YWHAQP4,YWHAQP4,T,Primary Gene Symbol
139720,{'HGNC:37684'},{'ENSG00000236564'},{'GENE ID:100130391'},YWHAQP5,YWHAQP5,T,Primary Gene Symbol
139721,{'HGNC:37685'},{'ENSG00000249986'},{'GENE ID:101290504'},YWHAQP6,YWHAQP6,T,Primary Gene Symbol
139722,{'HGNC:37686'},{'ENSG00000271142'},{'GENE ID:100422674'},YWHAQP7,YWHAQP7,T,Primary Gene Symbol
139723,{'HGNC:37687'},{'ENSG00000231643'},{'GENE ID:392510'},YWHAQP8,YWHAQP8,T,Primary Gene Symbol
139724,{'HGNC:37688'},{'ENSG00000230019'},{'GENE ID:101290508'},YWHAQP9,YWHAQP9,T,Primary Gene Symbol
139725,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,14-3-3-ZETA,F,
139726,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,14-3-3-zeta,F,
139727,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,HEL-S-3,F,
139728,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,HEL-S-93,F,
139729,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,HEL4,F,
139730,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,KCIP-1,F,
139731,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,POPCHAS,F,
139732,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,YWHAD,T,"Previous Symbol, Gene Group Symbol"
139733,{'HGNC:12855'},{'ENSG00000164924'},{'GENE ID:7534'},YWHAZ,YWHAZ,T,Primary Gene Symbol
139734,{'HGNC:19938'},{'ENSG00000259148'},{'GENE ID:319120'},YWHAZP1,YWHAZP,T,Previous Symbol
139735,{'HGNC:19938'},{'ENSG00000259148'},{'GENE ID:319120'},YWHAZP1,YWHAZP1,T,Primary Gene Symbol
139736,{'HGNC:54939'},{'ENSG00000217624'},{'GENE ID:158781'},YWHAZP10,YWHAZP10,T,Primary Gene Symbol
139737,{'HGNC:31078'},{'ENSG00000213236'},{'GENE ID:150554'},YWHAZP2,YWHAZP2,T,Primary Gene Symbol
139738,{'HGNC:31101'},{'ENSG00000229932'},{'GENE ID:143371'},YWHAZP3,YWHAZP3,T,Primary Gene Symbol
139739,{'HGNC:30851'},{'ENSG00000213131'},{'GENE ID:246737'},YWHAZP4,YWHAZP4,T,Primary Gene Symbol
139740,{'HGNC:30564'},{'ENSG00000213260'},{'GENE ID:86123'},YWHAZP5,YWHAZP5,T,Primary Gene Symbol
139741,{'HGNC:30849'},{'ENSG00000215199'},{'GENE ID:158383'},YWHAZP6,YWHAZP6,T,Primary Gene Symbol
139742,{'HGNC:39028'},{'ENSG00000227261'},{'GENE ID:100130640'},YWHAZP7,YWHAZP7,T,Primary Gene Symbol
139743,{'HGNC:39029'},{'ENSG00000225664'},{'GENE ID:646016'},YWHAZP8,YWHAZP8,T,Primary Gene Symbol
139744,{'HGNC:39030'},set(),{'GENE ID:441609'},YWHAZP9,YWHAZP9,T,Primary Gene Symbol
139745,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,DELTA,F,
139746,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,GADEVS,T,Phenotype Symbol
139747,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,INO80S,T,Gene Group Symbol
139748,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,NF-E1,F,
139749,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,UCRBP,F,
139750,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,YIN-YANG-1,T,Alternate Abbreviation Symbol
139751,{'HGNC:12856'},{'ENSG00000100811'},{'GENE ID:7528'},YY1,YY1,T,Primary Gene Symbol
139752,{'HGNC:56936'},{'ENSG00000258982'},set(),YY1-DT,RP11-638I2.4,F,
139753,{'HGNC:56936'},{'ENSG00000258982'},{'GENE ID:132565735'},YY1-DT,YY1-DT,T,Primary Gene Symbol
139754,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,GRNG,T,Phenotype Symbol
139755,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,HCCA1,F,
139756,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,HCCA2,F,
139757,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,YAP,F,
139758,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,YY1AP,T,Alternate Abbreviation Symbol
139759,{'HGNC:30935'},{'ENSG00000163374'},{'GENE ID:55249'},YY1AP1,YY1AP1,T,Primary Gene Symbol
139760,{'HGNC:45094'},{'ENSG00000230661'},{'GENE ID:100419963'},YY1P1,YY1P1,T,Primary Gene Symbol
139761,{'HGNC:45095'},{'ENSG00000229104'},{'GENE ID:647012'},YY1P2,YY1P2,T,Primary Gene Symbol
139762,{'HGNC:31684'},{'ENSG00000230797'},{'GENE ID:404281'},YY2,YY2,T,Primary Gene Symbol
139763,{'HGNC:31684'},{'ENSG00000230797'},{'GENE ID:404281'},YY2,ZNF631,T,Gene Group Symbol
