gene_symbol,alias_symbol,ENSG_ID,collision,source
PAK1IP1,"BA421M1.5,FLJ20624,HPIP1,MAK11,PIP1,WDR84",ENSG00000285226,PIP1,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000277292,PIP5K2B,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000276293,PIP5K2B,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000277292,PIP5KIIB,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000276293,PIP5KIIB,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000276293,PIP5KIIBETA,ENSG
PIP4K2B,"PIP5K2B,PIP5KIIB,PIP5KIIBETA",ENSG00000277292,PIP5KIIBETA,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIR-B,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000274669,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIR-B,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000276452,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIR-B,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277134,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIR-B,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000104972,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIR-B,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277807,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIR-B,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIR-B,ENSG
DUSP11,PIR1,ENSG00000144048,PIR1,ENSG
DUSP11,PIR1,ENSG00000291483,PIR1,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000274669,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIRB,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000104972,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000277816,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIRB,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277807,PIRB,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000276452,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000274587,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIRB,ENSG
LILRB1,"CD85,CD85J,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB",ENSG00000277134,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000204577,PIRB,ENSG
LILRB3,"CD85A,HL9,ILT5,LIR-3,LIR3,PIR-B,PIRB",ENSG00000275019,PIRB,ENSG
SLC20A1,"GLVR-1,GLVR1,PIT-1,PIT1",ENSG00000144136,PIT-1,ENSG
POU1F1,"GHF-1,PIT-1,PIT1,POU1F1A",ENSG00000064835,PIT-1,ENSG
SLC20A1,"GLVR-1,GLVR1,PIT-1,PIT1",ENSG00000144136,PIT1,ENSG
POU1F1,"GHF-1,PIT-1,PIT1,POU1F1A",ENSG00000064835,PIT1,ENSG
PIWIL1,"CT80.1,HIWI,PIWI",ENSG00000125207,PIWI,ENSG
PIWIL1,"CT80.1,HIWI,PIWI",ENSG00000275051,PIWI,ENSG
OR7E125P,PJCG6,ENSG00000285474,PJCG6,ENSG
OR7E125P,PJCG6,ENSG00000177306,PJCG6,ENSG
PRKACA,PKACA,ENSG00000288516,PKACA,ENSG
PRKACA,PKACA,ENSG00000072062,PKACA,ENSG
AKT3,"PKBG,PRKBG,RAC-GAMMA",ENSG00000275199,PKBG,ENSG
AKT3,"PKBG,PRKBG,RAC-GAMMA",ENSG00000117020,PKBG,ENSG
PRKAR1A,"CNC1,PKR1,PRKAR1,PRKAR1ALPHA,TSE1",ENSG00000108946,PKR1,ENSG
PROKR1,"GPR73,GPR73A,PKR1,ZAQ",ENSG00000169618,PKR1,ENSG
CSH1,"CSA,CSMT,FLJ75407,HCS-A,PL",ENSG00000136488,PL,ENSG
CSH1,"CSA,CSMT,FLJ75407,HCS-A,PL",ENSG00000136488,PL,ENSG
PNLIP,PL,ENSG00000175535,PL,ENSG
HHLA1,PLA2L,ENSG00000132297,PLA2L,ENSG
PLA2G2A,"PLA2B,PLA2L",ENSG00000188257,PLA2L,ENSG
OC90,PLA2L,ENSG00000253117,PLA2L,ENSG
EIF3K,"ARG134,EIF3S12,HSPC029,M9,PLAC-24,PRO1474,PTD001",ENSG00000282986,PLAC-24,ENSG
EIF3K,"ARG134,EIF3S12,HSPC029,M9,PLAC-24,PRO1474,PTD001",ENSG00000178982,PLAC-24,ENSG
OOSP2,"FLJ36198,OOSP2A,PLAC1L,TMEM122",ENSG00000149507,PLAC1L,ENSG
OOSP2,"FLJ36198,OOSP2A,PLAC1L,TMEM122",ENSG00000285422,PLAC1L,ENSG
PLAA,"DOA1,FLJ11281,FLJ12699,PLA2P,PLAP",ENSG00000137055,PLAP,ENSG
LNPEP,"CAP,IRAP,P-LAP,PLAP",ENSG00000113441,PLAP,ENSG
ALPP,"PALP,PLAP",ENSG00000163283,PLAP,ENSG
ASPN,"FLJ20129,PLAP-1,SLRR1C",ENSG00000106819,PLAP-1,ENSG
ASPN,"FLJ20129,PLAP-1,SLRR1C",ENSG00000292224,PLAP-1,ENSG
PLN,"CMD1P,PLB",ENSG00000198523,PLB,ENSG
PLB1,"FLJ30866,PLB",ENSG00000163803,PLB,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000276429,PLC-ETA2,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000149527,PLC-ETA2,ENSG
PLCE1,"KIAA1516,NPHS3,PLCE",ENSG00000138193,PLCE,ENSG
PLCL1,"PLC-L,PLCE,PLCL,PPP1R127,PRIP",ENSG00000115896,PLCE,ENSG
PLCL2,"KIAA1092,PLCE2",ENSG00000154822,PLCE2,ENSG
PLCL2,"KIAA1092,PLCE2",ENSG00000284017,PLCE2,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000149527,PLCETA2,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000276429,PLCETA2,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000149527,PLCL4,ENSG
PLCH2,"KIAA0450,PLC-ETA2,PLCETA2,PLCL4,RP3-395M20.1",ENSG00000276429,PLCL4,ENSG
PLEKHA3P1,PLEKHA3P,ENSG00000274857,PLEKHA3P,ENSG
PLEKHA3P1,PLEKHA3P,ENSG00000269800,PLEKHA3P,ENSG
PLEKHA8P1,"FLJ14156,PLEKHA9",ENSG00000293316,PLEKHA9,ENSG
PLEKHA8P1,"FLJ14156,PLEKHA9",ENSG00000134297,PLEKHA9,ENSG
SERPINF2,"A2AP,AAP,ALPHA-2-PI,ALPHA2AP,API,PLI",ENSG00000276838,PLI,ENSG
SERPINF2,"A2AP,AAP,ALPHA-2-PI,ALPHA2AP,API,PLI",ENSG00000167711,PLI,ENSG
KAT5,"CPLA2,ESA1,HTATIP,HTATIP1,PLIP,TIP60,ZC2HC5",ENSG00000172977,PLIP,ENSG
PTPMT1,"DUSP23,MOSP,PLIP",ENSG00000110536,PLIP,ENSG
PLP1,"GPM6C,PLP,SPG2",ENSG00000123560,PLP,ENSG
PTHLH,"HHM,PLP,PTHR,PTHRP",ENSG00000087494,PLP,ENSG
PRDX5,"ACR1,AOEB166,B166,MGC117264,MGC142283,MGC142285,PLP,PMP20,PRDX6,PRXV,SBBI10",ENSG00000126432,PLP,ENSG
MYT1,"MTF1,MYTI,NZF2,PLPB1,ZC2H2C1,ZC2HC4A",ENSG00000276876,PLPB1,ENSG
MYT1,"MTF1,MYTI,NZF2,PLPB1,ZC2H2C1,ZC2HC4A",ENSG00000196132,PLPB1,ENSG
PNLIPRP1,PLRP1,ENSG00000187021,PLRP1,ENSG
PNLIPRP1,PLRP1,ENSG00000291891,PLRP1,ENSG
PNLIPRP2,PLRP2,ENSG00000266200,PLRP2,ENSG
PNLIPRP2,PLRP2,ENSG00000291895,PLRP2,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PM,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PM,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PM,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PM,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PM,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PM,ENSG
NOMO2,"NOMO,PM5",ENSG00000185164,PM5,ENSG
NOMO1,PM5,ENSG00000274779,PM5,ENSG
NOMO1,PM5,ENSG00000103512,PM5,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PMF,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PMF,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PMF,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PMF,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PMF,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PMF,ENSG
PMM2,"CDG1,CDG1A,CDGS,PMI,PMI1",ENSG00000140650,PMI,ENSG
TMEM11,"C17ORF35,PM1,PMI",ENSG00000178307,PMI,ENSG
ELANE,"ELA2,HLE,HNE,NE,PMN-E",ENSG00000197561,PMN-E,ENSG
ELANE,"ELA2,HLE,HNE,NE,PMN-E",ENSG00000277571,PMN-E,ENSG
ATP2C1,"ATP2C1A,BCPM,KIAA1347,PMR1,SPCA1",ENSG00000017260,PMR1,ENSG
PXDNL,"FLJ25471,PMR1",ENSG00000147485,PMR1,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PMS,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000275517,PMS,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PMS,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000282673,PMS,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PMS,ENSG
PRB1,"PM,PMF,PMS,PRB1L,PRB1M",ENSG00000251655,PMS,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000127957,PMS2L3,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000291092,PMS2L3,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000127957,PMS2L9,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000291092,PMS2L9,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000127957,PMS5,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000291092,PMS5,ENSG
PSMB1,"HC5,PMSB1",ENSG00000008018,PMSB1,ENSG
PSMB1,"HC5,PMSB1",ENSG00000281184,PMSB1,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000291092,PMSR3,ENSG
PMS2P3,"PMS2L3,PMS2L9,PMS5,PMSR3",ENSG00000127957,PMSR3,ENSG
NT5C,"CDN,DNT-1,DNT1,PN-I,UMPH2",ENSG00000125458,PN-I,ENSG
NT5C3A,"CN-III,HUMP1,NT5C3,P36,P5'N-1,PN-I,POMP,PSN1,UMPH,UMPH1",ENSG00000122643,PN-I,ENSG
SERPINE2,"GDN,NEXIN,PI7,PN1,PNI",ENSG00000135919,PN1,ENSG
SCN9A,"ETHA,NAV1.7,NE-NA,NENA,PN1",ENSG00000169432,PN1,ENSG
PDXK,"C21ORF124,C21ORF97,FLJ21324,FLJ31940,MGC15873,PKH,PNK,PRED79",ENSG00000160209,PNK,ENSG
PNKP,PNK,ENSG00000039650,PNK,ENSG
MOAP1,"MAP-1,PNMA4",ENSG00000165943,PNMA4,ENSG
MOAP1,"MAP-1,PNMA4",ENSG00000278268,PNMA4,ENSG
PNMA6A,"MGC15827,PNMA6C",ENSG00000235961,PNMA6C,ENSG
PNMA6A,"MGC15827,PNMA6C",ENSG00000235961,PNMA6C,ENSG
OPRL1,"KOR-3,NOCIR,NOPR,OOR,ORL1,PNOCR",ENSG00000277044,PNOCR,ENSG
OPRL1,"KOR-3,NOCIR,NOPR,OOR,ORL1,PNOCR",ENSG00000125510,PNOCR,ENSG
NR2E3,"PNR,RD7,RP37",ENSG00000278570,PNR,ENSG
TAAR5,PNR,ENSG00000135569,PNR,ENSG
SEPTIN2,"DIFF6,HNEDD5,KIAA0158,NEDD5,PNUTL3,SEPT2,SEPTIN-2",ENSG00000168385,PNUTL3,ENSG
SEPTIN1,"DIFF6,PNUTL3,SEPT1,SEPTIN-1",ENSG00000180096,PNUTL3,ENSG
SEPTIN9,"AF17Q25,KIAA0991,MSF,MSF1,PNUTL4,SEPT9,SEPTD1",ENSG00000282302,PNUTL4,ENSG
SEPTIN9,"AF17Q25,KIAA0991,MSF,MSF1,PNUTL4,SEPT9,SEPTD1",ENSG00000184640,PNUTL4,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000235291,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000238104,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000227804,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000206489,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000230995,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000204569,PNUTS,ENSG
PPP1R10,"CAT53,FB19,P99,PNUTS",ENSG00000231737,PNUTS,ENSG
REPS2,POB1,ENSG00000169891,POB1,ENSG
TRIM37,"KIAA0898,MUL,POB1,TEF3",ENSG00000108395,POB1,ENSG
CORO7,"FLJ22021,POD1",ENSG00000262246,POD1,ENSG
TCF21,"BHLHA23,POD1",ENSG00000118526,POD1,ENSG
CORO7,"FLJ22021,POD1",ENSG00000282725,POD1,ENSG
FMR1,"FMRP,FRAXA,MGC87458,POF,POF1",ENSG00000102081,POF,ENSG
DIAPH2,"DIA,DIA2,POF,POF2",ENSG00000147202,POF,ENSG
POF1B,"FLJ22792,POF",ENSG00000124429,POF,ENSG
POLR2A,"POLR2,POLRA,RPB1",ENSG00000284832,POLR2,ENSG
POLR2A,"POLR2,POLRA,RPB1",ENSG00000181222,POLR2,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000226993,POLR2LP,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000233504,POLR2LP,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000232007,POLR2LP,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000225714,POLR2LP,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000237545,POLR2LP,ENSG
POLR2LP1,"AB023060.6,POLR2LP",ENSG00000238211,POLR2LP,ENSG
POLR2A,"POLR2,POLRA,RPB1",ENSG00000284832,POLRA,ENSG
POLR2A,"POLR2,POLRA,RPB1",ENSG00000181222,POLRA,ENSG
POMZP3,"POM-ZP3,POM121",ENSG00000276464,POM-ZP3,ENSG
POMZP3,"POM-ZP3,POM121",ENSG00000146707,POM-ZP3,ENSG
POMZP3,"POM-ZP3,POM121",ENSG00000276464,POM121,ENSG
POMZP3,"POM-ZP3,POM121",ENSG00000146707,POM121,ENSG
BVES,"HBVES,POP1,POPDC1",ENSG00000112276,POP1,ENSG
PYDC1,"ASC2,POP1",ENSG00000169900,POP1,ENSG
CNOT8,"CAF1,CALIF,HCAF1,POP2",ENSG00000155508,POP2,ENSG
PYDC2,POP2,ENSG00000253548,POP2,ENSG
POPDC2,POP2,ENSG00000121577,POP2,ENSG
PYDC5,POP3,ENSG00000289721,POP3,ENSG
MLST8,"GBETAL,GBL,LST8,POP3",ENSG00000167965,POP3,ENSG
POPDC3,"BA355M14.1,MGC22671,POP3",ENSG00000132429,POP3,ENSG
PORCN,"DHOF,MG61,POR,PORC,PPN",ENSG00000102312,PORC,ENSG
HMBS,"PBGD,PORC,UPS",ENSG00000256269,PORC,ENSG
SLC35G1,"C10ORF60,FLJ33990,POST,TMEM20",ENSG00000176273,POST,ENSG
DESI1,"D15WSU75E,DESI-1,FAM152B,POST,PPPDE2",ENSG00000100418,POST,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000233917,POTE-15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000288347,POTE-15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000233917,POTE-15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000288347,POTE-15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000233917,POTE15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000288347,POTE15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000288347,POTE15,ENSG
POTEB,"A26B1,CT104.5,POTE-15,POTE15",ENSG00000233917,POTE15,ENSG
POTEJ,POTE2BETA,ENSG00000222038,POTE2BETA,ENSG
POTEI,POTE2BETA,ENSG00000196834,POTE2BETA,ENSG
PPA1,"IOPPP,PP,PP1,PPASE,SID6-8061",ENSG00000180817,PP1,ENSG
NPY4R,"PP1,PPYR1,Y4",ENSG00000204174,PP1,ENSG
LENG8,"KIAA1932,MGC40108,PP13842",ENSG00000276458,PP13842,ENSG
LENG8,"KIAA1932,MGC40108,PP13842",ENSG00000274305,PP13842,ENSG
LENG8,"KIAA1932,MGC40108,PP13842",ENSG00000276681,PP13842,ENSG
LENG8,"KIAA1932,MGC40108,PP13842",ENSG00000167615,PP13842,ENSG
STMN1,"C1ORF215,FLJ32206,LAG,LAP18,OP18,PP17,PP19,PR22,SMN",ENSG00000117632,PP17,ENSG
PLIN3,"M6PRBP1,PP17,TIP47",ENSG00000105355,PP17,ENSG
PPP1CC,"PP1C,PP1GAMMA",ENSG00000186298,PP1C,ENSG
PPP1CB,"MP,PP-1B,PP1B,PP1BETA,PP1C,PPP1BETA",ENSG00000213639,PP1C,ENSG
NPY6R,"NPY1RL,NPY6RP,PP2",ENSG00000226306,PP2,ENSG
NPY6R,"NPY1RL,NPY6RP,PP2,Y2B",ENSG00000293504,PP2,ENSG
PPM1A,"MGC9201,PP2CA,PP2CALPHA",ENSG00000100614,PP2CALPHA,ENSG
PPP2CA,"PP2AC,PP2CALPHA",ENSG00000113575,PP2CALPHA,ENSG
DUS4L,"DUS4,PP35",ENSG00000284103,PP35,ENSG
DUS4L,"DUS4,PP35",ENSG00000105865,PP35,ENSG
NAPRT,"NAPRT1,PP3856",ENSG00000278488,PP3856,ENSG
NAPRT,"NAPRT1,PP3856",ENSG00000147813,PP3856,ENSG
PPP4R4,"CFAP14,KIAA1622,PP4R4",ENSG00000278326,PP4R4,ENSG
PPP4R4,"CFAP14,KIAA1622,PP4R4",ENSG00000119698,PP4R4,ENSG
TFPI2,"PP5,REF1,TFPI-2",ENSG00000105825,PP5,ENSG
PPP5C,"PP5,PPP5",ENSG00000011485,PP5,ENSG
PPBPP2,"PPBPL2,SPBPBP",ENSG00000248848,PPBPL2,ENSG
PPBPP2,"PPBPL2,SPBPBP",ENSG00000290910,PPBPL2,ENSG
COL8A2,"FECD,FECD1,PPCD,PPCD2",ENSG00000171812,PPCD,ENSG
VSX1,"PPCD,PPCD1,PPD",ENSG00000100987,PPCD,ENSG
HPD,"4-HPPD,4HPPD,GLOD3,HPPD,PPD",ENSG00000158104,PPD,ENSG
VSX1,"PPCD,PPCD1,PPD",ENSG00000100987,PPD,ENSG
PPIAL4A,"COAS2,PPIAL4,PPIAL4B",ENSG00000263353,PPIAL4,ENSG
PPIAL4A,"COAS2,PPIAL4,PPIAL4B",ENSG00000291978,PPIAL4,ENSG
PPIAL4A,"COAS2,PPIAL4,PPIAL4B",ENSG00000291978,PPIAL4B,ENSG
PPIAL4A,"COAS2,PPIAL4,PPIAL4B",ENSG00000263353,PPIAL4B,ENSG
FKBP1A,"FKBP-12,FKBP1,FKBP12,FKBP12C,PKC12,PPIASE",ENSG00000088832,PPIASE,ENSG
FKBP5,"FKBP51,FKBP54,P54,PPIASE,PTG-10",ENSG00000096060,PPIASE,ENSG
FKBP2,"FKBP-13,FKBP13,PPIASE",ENSG00000173486,PPIASE,ENSG
FKBP6,"FKBP36,PPIASE",ENSG00000077800,PPIASE,ENSG
FKBP1B,"FKBP12.6,FKBP1L,FKBP9,OTK4,PPIASE",ENSG00000119782,PPIASE,ENSG
PPIB,"B,CYP-S1,CYPB,OI9,PPIASE,SCYLP",ENSG00000166794,PPIASE,ENSG
PPIEL,PPIEP1,ENSG00000291129,PPIEP1,ENSG
PPIEL,PPIEP1,ENSG00000243970,PPIEP1,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000235596,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000229706,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000230616,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000229216,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000219797,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000236415,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000231118,PPIP9,ENSG
PPIAP9,"EM:AC006046.3,PPIP9",ENSG00000225317,PPIP9,ENSG
NPW,PPL8,ENSG00000183971,PPL8,ENSG
NPW,PPL8,ENSG00000291946,PPL8,ENSG
PDE8B,"ADSD,PPNAD3",ENSG00000284762,PPNAD3,ENSG
PDE8B,"ADSD,PPNAD3",ENSG00000113231,PPNAD3,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000276155,PPND,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000277956,PPND,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000186868,PPND,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000277956,PPP1R103,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000186868,PPP1R103,ENSG
MAPT,"DDPAC,FLJ31424,FTDP-17,MAPTL,MGC138549,MSTD,MTBT1,MTBT2,PPND,PPP1R103,TAU,TAU-40,TAU-PHF6",ENSG00000276155,PPP1R103,ENSG
OCLN,PPP1R115,ENSG00000273814,PPP1R115,ENSG
OCLN,PPP1R115,ENSG00000197822,PPP1R115,ENSG
PHRF1,"KIAA1542,PPP1R125,RNF221",ENSG00000070047,PPP1R125,ENSG
PHRF1,"KIAA1542,PPP1R125,RNF221",ENSG00000274780,PPP1R125,ENSG
SMARCB1,"BAF47,HSNFS,INI-1,INI1,PPP1R144,RDT,SFH1P,SNF5,SNF5L1,SNR1",ENSG00000099956,PPP1R144,ENSG
