,alias_symbol,gene_symbol,ENSG_ID,source,gene_symbol_count
2859, WNT15,WNT9B,ENSG00000158955,ENSG,5
1131, KRTHA4,KRT34,ENSG00000131737,ENSG,5
1128, KRTHA1,KRT31,ENSG00000094796,ENSG,5
4371,IFI5111,PSME1,ENSG00000284916,ENSG,5
3112, pp13842,LENG8,ENSG00000276681,ENSG,5
1112, KNSL7,KIF15,ENSG00000280610,ENSG,5
4332,HRPE773,ZG16B,ENSG00000283056,ENSG,5
1015, K23,KRT23,ENSG00000108244,ENSG,5
4293,HKLP2,KIF15,ENSG00000163808,ENSG,5
4386,IGHGP1,IGHGP,ENSG00000253755,ENSG,5
1014, K20,KRT20,ENSG00000171431,ENSG,5
1011, JCLN2,ZG16B,ENSG00000283056,ENSG,5
4300,HLA-92,HLA-L,ENSG00000290365,ENSG,5
4299,HLA-80,HLA-W,ENSG00000234849,ENSG,5
1008, IZP6,DERL3,ENSG00000274437,ENSG,5
3030, hs6M1-4,OR2J1,ENSG00000204702,ENSG,5
1002, ISG12,IFI27,ENSG00000165949,ENSG,5
4298,HLA-70,HLA-K,ENSG00000229959,ENSG,5
4297,HLA-30,HLA-N,ENSG00000224372,ENSG,5
4296,HLA-17,HLA-S,ENSG00000228179,ENSG,5
4295,HLA-16,HLA-T,ENSG00000229293,ENSG,5
3550,C6orf31,PRRT1,ENSG00000227122,ENSG,5
3025, hSLE1,PDCD1,ENSG00000276977,ENSG,5
1153, LCC-1,CCL16,ENSG00000275095,ENSG,5
1137, Kv7.1,KCNQ1,ENSG00000053918,ENSG,5
4288,HIST2H2BA,H2BP1,ENSG00000291123,ENSG,5
3042, mtSerRS,SARS2,ENSG00000104835,ENSG,5
3014, gremlin,GREM1,ENSG00000282046,ENSG,5
1038, KIAA0021,ADAM9,ENSG00000168615,ENSG,5
3554,C6orf8,EGFL8,ENSG00000244444,ENSG,5
3032, hs6M1-6,OR2J2,ENSG00000231676,ENSG,5
1016, KA36,KRT40,ENSG00000262845,ENSG,5
3534,C6orf162,SMIM8,ENSG00000111850,ENSG,5
3037, humNRDR,DHRS4,ENSG00000157326,ENSG,5
4326,HPTP,PTPRD,ENSG00000282932,ENSG,5
1063, KIAA0963,SBNO2,ENSG00000064932,ENSG,5
1062, KIAA0899,AP2A2,ENSG00000183020,ENSG,5
1060, KIAA0867,MLXIP,ENSG00000175727,ENSG,5
4324,HPF4,ZNF85,ENSG00000105750,ENSG,5
4323,HPAD10,PADI1,ENSG00000281459,ENSG,5
4317,HO-2,HMOX2,ENSG00000277424,ENSG,5
1039, KIAA0050,ACAP1,ENSG00000288169,ENSG,5
1254, LTB4R1,LTB4R,ENSG00000285456,ENSG,5
1034, KE3,RPS18,ENSG00000227794,ENSG,5
3162,A26B1,POTEB,ENSG00000233917,ENSG,5
1032, KE-3,RPS18,ENSG00000235650,ENSG,5
1031, KE-2,PFDN6,ENSG00000237335,ENSG,5
4313,HNF1beta,HNF1B,ENSG00000276194,ENSG,5
4311,HLA-Z1,HLA-Z,ENSG00000225459,ENSG,5
1028, KCNA9,KCNQ1,ENSG00000282076,ENSG,5
1027, KCNA8,KCNQ1,ENSG00000053918,ENSG,5
1026, KCNA11,KCNQ2,ENSG00000075043,ENSG,5
3038, jdf2,HERC2,ENSG00000276802,ENSG,5
3123, tMDCIV,ADAM6,ENSG00000290844,ENSG,5
4445,IPOA8,KPNA7,ENSG00000185467,ENSG,5
3853,DBP2,DHX16,ENSG00000233418,ENSG,5
1321, MGC104255,EIF5A,ENSG00000288145,ENSG,5
1255, LTRPC1,TRPM1,ENSG00000274965,ENSG,5
1113, KOX27,ZNF43,ENSG00000279566,ENSG,5
1227, LOC728008,PRR33,ENSG00000288160,ENSG,5
3486,C19orf57,BRME1,ENSG00000132016,ENSG,5
3164,A2MP,A2MP1,ENSG00000291190,ENSG,5
3494,C1orf60,INTS3,ENSG00000262826,ENSG,5
1180, LIN-10,APBA2,ENSG00000276495,ENSG,5
1220, LMP2,PSMB9,ENSG00000240118,ENSG,5
1246, LQT1,KCNQ1,ENSG00000053918,ENSG,5
1218, LMKB,MARF1,ENSG00000277140,ENSG,5
1245, LQT,KCNQ1,ENSG00000282076,ENSG,5
3148,5-LOX,ALOX5,ENSG00000275565,ENSG,5
4437,IGRP,G6PC2,ENSG00000278373,ENSG,5
1183, LINC00021,DLEU1,ENSG00000176124,ENSG,5
3602,CAUXIN,CES5A,ENSG00000159398,ENSG,5
1216, LLGL,LLGL1,ENSG00000131899,ENSG,5
1215, LKAP,MARF1,ENSG00000277140,ENSG,5
1214, LITAFL,CDIP1,ENSG00000089486,ENSG,5
1192, LIP-STYX,MTMR9,ENSG00000104643,ENSG,5
1243, LPTL,PINX1,ENSG00000258724,ENSG,5
4451,JCG3,OR5P2,ENSG00000276025,ENSG,5
1213, LIRF,RNF39,ENSG00000230332,ENSG,5
1244, LPTS,PINX1,ENSG00000258724,ENSG,5
1167, LEU1,DLEU1,ENSG00000176124,ENSG,5
4450,JCG1,OR5P3,ENSG00000280808,ENSG,5
1263, Lgl1,LLGL1,ENSG00000131899,ENSG,5
1169, LFB3,HNF1B,ENSG00000276194,ENSG,5
4454,JLNS1,KCNQ1,ENSG00000282076,ENSG,5
4459,KA35,KRT39,ENSG00000196859,ENSG,5
1221, LMP7,PSMB8,ENSG00000230669,ENSG,5
1265, Lkn-1,CCL15,ENSG00000275718,ENSG,5
1269, M9,EIF3K,ENSG00000178982,ENSG,5
1165, LENG2,CNOT3,ENSG00000273943,ENSG,5
2466, TAFII31,TAF9,ENSG00000276463,ENSG,4
287, D6S52E,BAG6,ENSG00000228760,ENSG,4
3334,Apo-M,APOM,ENSG00000227567,ENSG,4
148, CD337,NCR3,ENSG00000237808,ENSG,4
3331,Act-2,CCL4,ENSG00000275824,ENSG,4
2497, TCP228,CCL5,ENSG00000274233,ENSG,4
3828,D6S103E,TNXA,ENSG00000248290,ENSG,4
3339,B144,LST1,ENSG00000235915,ENSG,4
3808,Contrin,YBX2,ENSG00000288504,ENSG,4
2565, TDRD19C,PHF1,ENSG00000239756,ENSG,4
335, DERP6,ELP5,ENSG00000170291,ENSG,4
3329,AZAMP,AZU1,ENSG00000278624,ENSG,4
295, DAN,NBL1,ENSG00000158747,ENSG,4
3306,ASB-2,ASB2,ENSG00000278693,ENSG,4
2461, TAF3B1,BDP1,ENSG00000145734,ENSG,4
2465, TAFII135,TAF4,ENSG00000130699,ENSG,4
3406,BRD2-IT1,BRD2,ENSG00000204256,ENSG,4
2385, SPG5C,SPG7,ENSG00000197912,ENSG,4
3478,C17orf81,ELP5,ENSG00000288485,ENSG,4
3820,D17S136E,CCL5,ENSG00000271503,ENSG,4
2462, TAF4A,TAF4,ENSG00000280529,ENSG,4
2610, TMEM16E,ANO5,ENSG00000171714,ENSG,4
2567, TEP1,PTEN,ENSG00000171862,ENSG,4
2932, ZNF475,ZFP1,ENSG00000285178,ENSG,4
2464, TAFII130,TAF4,ENSG00000130699,ENSG,4
296, DAND1,NBL1,ENSG00000158747,ENSG,4
3043, mtnD,ADI1,ENSG00000280830,ENSG,4
3302,ARTD5,TNKS,ENSG00000173273,ENSG,4
100, C2CD1,TC2N,ENSG00000165929,ENSG,4
277, D4S114,NREP,ENSG00000134986,ENSG,4
3822,D1S1733E,NBL1,ENSG00000158747,ENSG,4
3847,DAN,PARN,ENSG00000274829,ENSG,4
3307,ASB-3,ASB3,ENSG00000115239,ENSG,4
2609, TMEM16D,ANO4,ENSG00000151572,ENSG,4
3547,C6orf27,VWA7,ENSG00000223757,ENSG,4
3837,D6S2650E,HCP5,ENSG00000237105,ENSG,4
3369,BBS6,MKKS,ENSG00000125863,ENSG,4
3375,BCL2L3,MCL1,ENSG00000143384,ENSG,4
2596, TINF1,TNKS,ENSG00000173273,ENSG,4
3548,C6orf28,LSM2,ENSG00000236826,ENSG,4
5301,p40phox,NCF4,ENSG00000275990,ENSG,4
3387,BFR2,AATF,ENSG00000276072,ENSG,4
3840,D6S586E,CDSN,ENSG00000237123,ENSG,4
129, CAP37,AZU1,ENSG00000172232,ENSG,4
3384,BEY,OCA2,ENSG00000104044,ENSG,4
128, CAK1,CDK7,ENSG00000134058,ENSG,4
3019, hG28K,RHOU,ENSG00000284984,ENSG,4
120, C6orf82,CUTA,ENSG00000112514,ENSG,4
3170,AAP1,RYBP,ENSG00000281766,ENSG,4
3559,C8orf61,CLN8,ENSG00000182372,ENSG,4
3009, fJ646B12.2,RHOU,ENSG00000284984,ENSG,4
3849,DAP6,DAXX,ENSG00000231617,ENSG,4
2595, TIN1,TNKS,ENSG00000173273,ENSG,4
3391,BIRC1,NAIP,ENSG00000276068,ENSG,4
2564, TDRD16B,SMN2,ENSG00000277773,ENSG,4
3178,ABCB2,TAP1,ENSG00000168394,ENSG,4
3354,BAR,BFAR,ENSG00000275618,ENSG,4
3397,BMSC-UbP,UBL7,ENSG00000138629,ENSG,4
144, CD167,DDR1,ENSG00000204580,ENSG,4
3357,BAT,BAAT,ENSG00000276559,ENSG,4
3040, lncRNA-HEIH,HEIH,ENSG00000278970,ENSG,4
2951, ZO-1,TJP1,ENSG00000277401,ENSG,4
311, DE-epi2,DSEL,ENSG00000171451,ENSG,4
3484,C18orf4,DSEL,ENSG00000262102,ENSG,4
3291,ARHU,RHOU,ENSG00000116574,ENSG,4
3362,BAT3,BAG6,ENSG00000229524,ENSG,4
2563, TDRD16A,SMN1,ENSG00000275349,ENSG,4
313, DED,AATF,ENSG00000276072,ENSG,4
5103,UNC-76,FEZ1,ENSG00000149557,ENSG,4
3723,CNX,CANX,ENSG00000127022,ENSG,4
2468, TAFIID32,TAF9,ENSG00000276463,ENSG,4
3695,CIRH1A,UTP4,ENSG00000141076,ENSG,4
2602, TLCD6,CLN8,ENSG00000182372,ENSG,4
3483,C18orf24,SKA1,ENSG00000154839,ENSG,4
314, DEDAF,RYBP,ENSG00000163602,ENSG,4
5116,WP34,LSP1,ENSG00000130592,ENSG,4
75, BTKI,IBTK,ENSG00000005700,ENSG,4
5284,kleisin-alpha,REC8,ENSG00000100918,ENSG,4
3496,C1r-LP,C1RL,ENSG00000288124,ENSG,4
3129, tob55,BTG3,ENSG00000154640,ENSG,4
2586, TIF-IA,RRN3,ENSG00000085721,ENSG,4
3119, sit,HHAT,ENSG00000280680,ENSG,4
3117, sRAGE,AGER,ENSG00000204305,ENSG,4
3667,CEH,CES1,ENSG00000198848,ENSG,4
3233,AIF-1,AIF1,ENSG00000206428,ENSG,4
4258,H4FA,H4C1,ENSG00000278637,ENSG,4
2624, TN-X,TNXB,ENSG00000229341,ENSG,4
38, AT744.1,CCL4,ENSG00000275302,ENSG,4
3116, rasp,HHAT,ENSG00000054392,ENSG,4
3640,CD335,NCR1,ENSG00000273535,ENSG,4
5130,amida,TFPT,ENSG00000276323,ENSG,4
168, CES2,CES1,ENSG00000262243,ENSG,4
3454,C14orf21,NOP9,ENSG00000196943,ENSG,4
3455,C14orf47,TC2N,ENSG00000276776,ENSG,4
2576, TFIIIB150,BDP1,ENSG00000273873,ENSG,4
223, CSDA3,YBX2,ENSG00000288504,ENSG,4
3179,ABCB3,TAP2,ENSG00000206299,ENSG,4
3140,1C7,NCR3,ENSG00000237808,ENSG,4
3768,CT44,TPTE,ENSG00000274391,ENSG,4
167, CES1A2,CES1,ENSG00000198848,ENSG,4
197, CMAR,SPG7,ENSG00000197912,ENSG,4
3232,AIBP63,HPS5,ENSG00000110756,ENSG,4
3511,C2orf85,RTP5,ENSG00000188011,ENSG,4
64, BEY2,OCA2,ENSG00000104044,ENSG,4
2632, TNKS1,TNKS,ENSG00000173273,ENSG,4
177, CGI-112,EMC9,ENSG00000285377,ENSG,4
178, CGI-137,TAF9,ENSG00000273841,ENSG,4
3654,CD89,FCAR,ENSG00000275564,ENSG,4
3125, tau,MAPT,ENSG00000186868,ENSG,4
3448,C14orf142,GON7,ENSG00000170270,ENSG,4
66, BLOC2S2,HPS5,ENSG00000110756,ENSG,4
3446,C14orf130,UBR7,ENSG00000278787,ENSG,4
2439, Skn,HHAT,ENSG00000054392,ENSG,4
2438, SgV,SCG5,ENSG00000281931,ENSG,4
2638, TNXBS,TNXB,ENSG00000236236,ENSG,4
183, CHE-1,AATF,ENSG00000276072,ENSG,4
63, BEY1,OCA2,ENSG00000277361,ENSG,4
184, CHE1,AATF,ENSG00000275700,ENSG,4
189, CIRHIN,UTP4,ENSG00000262788,ENSG,4
3444,C14orf122,EMC9,ENSG00000100908,ENSG,4
2636, TNXB1,TNXB,ENSG00000236236,ENSG,4
3120, ski,HHAT,ENSG00000280680,ENSG,4
2637, TNXB2,TNXB,ENSG00000206258,ENSG,4
2433, Scythe,BAG6,ENSG00000096155,ENSG,4
246, CXXC11,RTP5,ENSG00000188011,ENSG,4
2908, ZINS4,RLN3,ENSG00000171136,ENSG,4
2571, TEX292,UTP4,ENSG00000262788,ENSG,4
153, CDC42L1,RHOU,ENSG00000116574,ENSG,4
2641, TP53I4,SAA1,ENSG00000288411,ENSG,4
2467, TAFII32,TAF9,ENSG00000273841,ENSG,4
1977, PRB1M,PRB1,ENSG00000282673,ENSG,4
50, AZU,AZU1,ENSG00000278624,ENSG,4
1, 5T4-AG,TPBG,ENSG00000146242,ENSG,4
2861, WRCH1,RHOU,ENSG00000116574,ENSG,4
3601,CAT56,PRR3,ENSG00000223766,ENSG,4
3208,AD-004,TAF9,ENSG00000276463,ENSG,4
3060, nudE,NDE1,ENSG00000275911,ENSG,4
2573, TFC5,BDP1,ENSG00000145734,ENSG,4
3202,ACHAP,CUTA,ENSG00000112514,ENSG,4
2458, TAF2C1,TAF4,ENSG00000130699,ENSG,4
276, D15S12,OCA2,ENSG00000277361,ENSG,4
3126, tau-40,MAPT,ENSG00000186868,ENSG,4
3412,BTBD26,IBTK,ENSG00000005700,ENSG,4
284, D6S217E,TAP2,ENSG00000232326,ENSG,4
2459, TAF2G,TAF9,ENSG00000273841,ENSG,4
3734,CPLP,C3P1,ENSG00000291164,ENSG,4
5117,XKRY1,XKRY,ENSG00000250868,ENSG,4
285, D6S49E,LST1,ENSG00000231048,ENSG,4
5283,killin,KLLN,ENSG00000227268,ENSG,4
2646, TPH2,TDO2,ENSG00000262635,ENSG,4
3216,ADCAD2,LRP6,ENSG00000281324,ENSG,4
3109, pac2,TBCE,ENSG00000282984,ENSG,4
3259,ANA,BTG3,ENSG00000281484,ENSG,4
28, ARD,ADI1,ENSG00000182551,ENSG,4
3107, pART5,TNKS,ENSG00000285372,ENSG,4
3481,C17orf96,EPOP,ENSG00000273604,ENSG,4
5190,dJ221C16.1,H4C3,ENSG00000197061,ENSG,4
3149,5T4,TPBG,ENSG00000283085,ENSG,4
27, APRO4,BTG3,ENSG00000281484,ENSG,4
2581, TGK,TGM1,ENSG00000285348,ENSG,4
5172,bHLHb38,HES5,ENSG00000197921,ENSG,4
166, CES1A1,CES1,ENSG00000262243,ENSG,4
3151,7B2,SCG5,ENSG00000277614,ENSG,4
3427,BZS,PTEN,ENSG00000284792,ENSG,4
1001, IRT-1,AIF1,ENSG00000234836,ENSG,4
4329,HRD,TBCE,ENSG00000284770,ENSG,4
5203,dJ377H14.7,MICE,ENSG00000228491,ENSG,4
4336,HSA238520,BDP1,ENSG00000274803,ENSG,4
1077, KIAA1689,BDP1,ENSG00000274803,ENSG,4
871, HOX12,PBX2,ENSG00000237344,ENSG,4
1584, NDE,NDE1,ENSG00000072864,ENSG,4
3596,CASB,CSN2,ENSG00000135222,ENSG,4
161, CDKN7,CDK7,ENSG00000134058,ENSG,4
93, C1RL1,C1RL,ENSG00000139178,ENSG,4
3786,CTSO1,CTSO,ENSG00000263238,ENSG,4
2579, TGASE,TGM1,ENSG00000092295,ENSG,4
1842, PARP5A,TNKS,ENSG00000173273,ENSG,4
3274,APL1,ADI1,ENSG00000182551,ENSG,4
3520,C5orf13,NREP,ENSG00000134986,ENSG,4
3741,CRBPIII,RBP5,ENSG00000288369,ENSG,4
1065, KIAA1241,BDP1,ENSG00000274803,ENSG,4
1029, KCS,TBCE,ENSG00000284770,ENSG,4
4328,HRAS1,HRAS,ENSG00000174775,ENSG,4
4327,HPXEL,ECH1,ENSG00000282853,ENSG,4
1849, PBX2MHC,PBX2,ENSG00000206315,ENSG,4
1043, KIAA0170,MDC1,ENSG00000228575,ENSG,4
1042, KIAA0145,DGKD,ENSG00000077044,ENSG,4
1033, KE1.5,RGL2,ENSG00000206282,ENSG,4
1030, KCS1,TBCE,ENSG00000285053,ENSG,4
1873, PEPCK2,PCK2,ENSG00000285241,ENSG,4
1876, PERB11,HCG9,ENSG00000204625,ENSG,4
1877, PERB11.5,MICE,ENSG00000251197,ENSG,4
1009, Imp4,IPO4,ENSG00000196497,ENSG,4
24, ANA/BTG3,BTG3,ENSG00000154640,ENSG,4
1886, PGFT,GART,ENSG00000262473,ENSG,4
2578, TFNR,BDP1,ENSG00000274803,ENSG,4
2766, Tubb5,TUBB,ENSG00000235067,ENSG,4
278, D6S113E,BRD2,ENSG00000204256,ENSG,4
4220,GPRK1,GRK1,ENSG00000288263,ENSG,4
1084, KIAA1988,UTP4,ENSG00000141076,ENSG,4
997, IP90,CANX,ENSG00000283777,ENSG,4
1087, KIAA9001,BRD2,ENSG00000234704,ENSG,4
1801, P35B,GFUS,ENSG00000104522,ENSG,4
1159, LD78ALPHA,CCL3,ENSG00000277632,ENSG,4
2856, WEE1B,WEE2,ENSG00000214102,ENSG,4
4813,PTPN13LY2,PRY2,ENSG00000169807,ENSG,4
4814,PTS1R,PEX5,ENSG00000139197,ENSG,4
1144, LAG1,CCL4,ENSG00000275302,ENSG,4
1809, P5-1,HCP5,ENSG00000227429,ENSG,4
4817,Pa,PRH1,ENSG00000231887,ENSG,4
4819,Pr,PRH2,ENSG00000272803,ENSG,4
4820,R-CAD,CDH4,ENSG00000280641,ENSG,4
4370,ICR2,TGM1,ENSG00000285348,ENSG,4
2860, WRCH-1,RHOU,ENSG00000284984,ENSG,4
1817, P90,CANX,ENSG00000283777,ENSG,4
4826,RAI,RNH1,ENSG00000023191,ENSG,4
4828,REP-2,CHML,ENSG00000203668,ENSG,4
4830,RIG-E,LY6E,ENSG00000278032,ENSG,4
1109, KMS,MKKS,ENSG00000285508,ENSG,4
4365,HsT17563,ISLR,ENSG00000129009,ENSG,4
4357,HXBL,TNXB,ENSG00000231608,ENSG,4
4352,HSTF1,HSF1,ENSG00000284774,ENSG,4
4350,HSR1,GNL1,ENSG00000204590,ENSG,4
4292,HKE1.5,RGL2,ENSG00000206282,ENSG,4
4287,HIS2,HTN3,ENSG00000205649,ENSG,4
4165,G16,RNF5,ENSG00000228405,ENSG,4
4235,H-2RIIBP,RXRB,ENSG00000235712,ENSG,4
4912,S9,RPS9,ENSG00000274646,ENSG,4
1841, PARP-5a,TNKS,ENSG00000285372,ENSG,4
4211,GOLTC1,COG5,ENSG00000164597,ENSG,4
1958, PPP1R103,MAPT,ENSG00000277956,ENSG,4
1891, PHES,CHGA,ENSG00000276781,ENSG,4
3855,DDPAC,MAPT,ENSG00000277956,ENSG,4
860, HMSE1,CES1,ENSG00000198848,ENSG,4
859, HMSE,CES1,ENSG00000262243,ENSG,4
856, HMFT1638,ADI1,ENSG00000182551,ENSG,4
2867, XA,TNXA,ENSG00000224140,ENSG,4
4191,GGR,GCGR,ENSG00000215644,ENSG,4
1976, PRB1L,PRB1,ENSG00000275517,ENSG,4
279, D6S114E,TAP1,ENSG00000224212,ENSG,4
4188,GDD1,ANO5,ENSG00000171714,ENSG,4
1986, PRGS,GART,ENSG00000262473,ENSG,4
1989, PRKBG,AKT3,ENSG00000275199,ENSG,4
820, HIST3H3,H3-4,ENSG00000285435,ENSG,4
4177,GBA,GBA1,ENSG00000177628,ENSG,4
4176,GARS-AIRS-GART,GART,ENSG00000262473,ENSG,4
4935,SLITL2,VASN,ENSG00000274334,ENSG,4
4171,G7,MSH5,ENSG00000204410,ENSG,4
4223,GPXP3,GPX6,ENSG00000281185,ENSG,4
4247,H3.4,H3-4,ENSG00000168148,ENSG,4
4286,HIS1,HTN1,ENSG00000126550,ENSG,4
1941, POLGA,POLG,ENSG00000140521,ENSG,4
992, INO80F,TFPT,ENSG00000278161,ENSG,4
4274,HCGIX,HCG9,ENSG00000227647,ENSG,4
4272,HCG4P10,HCG4,ENSG00000228706,ENSG,4
4271,HCCAT2,HEIH,ENSG00000278970,ENSG,4
944, IEX-1L,IER3,ENSG00000230128,ENSG,4
943, IEX-1,IER3,ENSG00000237155,ENSG,4
4259,H6,HMX1,ENSG00000288204,ENSG,4
934, IBA1,AIF1,ENSG00000237727,ENSG,4
1957, PPND,MAPT,ENSG00000186868,ENSG,4
928, HXBL,TNXA,ENSG00000248352,ENSG,4
1363, MGC39265,FLII,ENSG00000284571,ENSG,4
1921, PLPB1,MYT1,ENSG00000196132,ENSG,4
1403, MIP-1-alpha,CCL3,ENSG00000278567,ENSG,4
924, HUMAZUR,AZU1,ENSG00000172232,ENSG,4
2875, XBS,TNXB,ENSG00000236236,ENSG,4
4255,H4/j,H4C5,ENSG00000276966,ENSG,4
1923, PMF,PRB1,ENSG00000251655,ENSG,4
1927, PMS,PRB1,ENSG00000251655,ENSG,4
4254,H4/h,H4C8,ENSG00000158406,ENSG,4
4252,H4/b,H4C4,ENSG00000277157,ENSG,4
2760, Tac2-N,TC2N,ENSG00000276776,ENSG,4
4251,H4/I,H4C2,ENSG00000278705,ENSG,4
4248,H4,H4C6,ENSG00000274618,ENSG,4
1800, P311,NREP,ENSG00000134986,ENSG,4
4801,PRG,PRB3,ENSG00000197870,ENSG,4
1171, LGMD2L,ANO5,ENSG00000171714,ENSG,4
1510, MTMR15,FAN1,ENSG00000276787,ENSG,4
1508, MTBT2,MAPT,ENSG00000186868,ENSG,4
1507, MTBT1,MAPT,ENSG00000276155,ENSG,4
1505, MTAC2D1,TC2N,ENSG00000276776,ENSG,4
4602,MGA,MGAM,ENSG00000282607,ENSG,4
1501, MSY2,YBX2,ENSG00000288504,ENSG,4
1500, MSTD,MAPT,ENSG00000276155,ENSG,4
1655, NOX5B,NOX5,ENSG00000255346,ENSG,4
1660, NR2B2,RXRB,ENSG00000235712,ENSG,4
4586,M40,TUBB,ENSG00000232421,ENSG,4
1674, NTRK4,DDR1,ENSG00000137332,ENSG,4
4577,LPRP,PRR4,ENSG00000263247,ENSG,4
1460, MO15,CDK7,ENSG00000277273,ENSG,4
1453, MMAC1,PTEN,ENSG00000171862,ENSG,4
4555,LINC00584,MEG9,ENSG00000223403,ENSG,4
1680, NZF2,MYT1,ENSG00000196132,ENSG,4
4552,LIM-1,LHX1,ENSG00000273706,ENSG,4
1704, OK/SW-cl.56,TUBB,ENSG00000232421,ENSG,4
1332, MGC138321,WNT3,ENSG00000277626,ENSG,4
4534,KOS1,TNK1,ENSG00000283781,ENSG,4
1393, MHAM,PTEN,ENSG00000171862,ENSG,4
1509, MTCBP-1,ADI1,ENSG00000280830,ENSG,4
4690,Naked2,NKD2,ENSG00000145506,ENSG,4
1173, LI,TGM1,ENSG00000092295,ENSG,4
1639, NO3,NBL1,ENSG00000158747,ENSG,4
1598, NFBD1,MDC1,ENSG00000137337,ENSG,4
1556, NCAG1,DSEL,ENSG00000171451,ENSG,4
1553, NB,NBL1,ENSG00000158747,ENSG,4
1602, NG20,APOM,ENSG00000226215,ENSG,4
1552, NAZC,AZU1,ENSG00000172232,ENSG,4
1549, NAT,BRD2,ENSG00000236227,ENSG,4
4645,MTF2L2,PHF1,ENSG00000239756,ENSG,4
4644,MTF1,MYT1,ENSG00000276876,ENSG,4
1543, NAIC,UTP4,ENSG00000262788,ENSG,4
1614, NG37,VWA7,ENSG00000230048,ENSG,4
4673,NEU,NEU1,ENSG00000234846,ENSG,4
1623, NK-p46,NCR1,ENSG00000275521,ENSG,4
1526, Mcl-1,MCL1,ENSG00000143384,ENSG,4
4679,NMLY6,LY6H,ENSG00000176956,ENSG,4
2270, SDR4E1,GFUS,ENSG00000278243,ENSG,4
4621,MGC33977,RDM1,ENSG00000278023,ENSG,4
4682,NOX5A,NOX5,ENSG00000255346,ENSG,4
1630, NKP46,NCR1,ENSG00000275156,ENSG,4
1632, NKX5-3,HMX1,ENSG00000215612,ENSG,4
1633, NKp30,NCR3,ENSG00000206430,ENSG,4
1637, NLRB1,NAIP,ENSG00000249437,ENSG,4
4520,KIAA1535,HCN3,ENSG00000263324,ENSG,4
4519,KIAA1528,DTX2,ENSG00000091073,ENSG,4
1375, MGC5067,TAF9,ENSG00000276463,ENSG,4
1404, MIP-1-beta,CCL4,ENSG00000275302,ENSG,4
1382, MGC5987,MDP1,ENSG00000285200,ENSG,4
4151,FN6Pase,MDP1,ENSG00000213920,ENSG,4
1354, MGC29633,IGHD,ENSG00000211898,ENSG,4
1258, LY94,NCR1,ENSG00000278025,ENSG,4
1330, MGC131950,WNT3,ENSG00000108379,ENSG,4
4776,PKBG,AKT3,ENSG00000275199,ENSG,4
4498,KIAA0301,MDN1,ENSG00000112159,ENSG,4
4779,PM,PRB1,ENSG00000251655,ENSG,4
1317, MGC10200,SKA1,ENSG00000262634,ENSG,4
1289, MART2,HHAT,ENSG00000280680,ENSG,4
1287, MART-2,HHAT,ENSG00000280680,ENSG,4
1284, MAPTL,MAPT,ENSG00000276155,ENSG,4
4784,POLG1,POLG,ENSG00000140521,ENSG,4
4447,ISGF3G,IRF9,ENSG00000285048,ENSG,4
1256, LY117,NCR3,ENSG00000223833,ENSG,4
1253, LST-1,LST1,ENSG00000226182,ENSG,4
4792,PPP1R115,OCLN,ENSG00000197822,ENSG,4
1223, LOC100170841,EPOP,ENSG00000277303,ENSG,4
1786, P-dlg,DLG5,ENSG00000151208,ENSG,4
1785, P,OCA2,ENSG00000277361,ENSG,4
1181, LINC-HEIH,HEIH,ENSG00000278970,ENSG,4
4502,KIAA0427,CTIF,ENSG00000134030,ENSG,4
1174, LI1,TGM1,ENSG00000092295,ENSG,4
1333, MGC138323,WNT3,ENSG00000277641,ENSG,4
1334, MGC138549,MAPT,ENSG00000276155,ENSG,4
1336, MGC14421,UBL7,ENSG00000138629,ENSG,4
4764,PDP3,PDPR,ENSG00000090857,ENSG,4
1189, LINC00848,HEIH,ENSG00000278970,ENSG,4
1362, MGC3647,TAF9,ENSG00000273841,ENSG,4
4512,KIAA1018,FAN1,ENSG00000276787,ENSG,4
4755,PAK5,PAK6,ENSG00000137843,ENSG,4
4506,KIAA0583,DLG5,ENSG00000151208,ENSG,4
3381,BDH,BDH1,ENSG00000275544,ENSG,4
446, EYCL2,OCA2,ENSG00000277361,ENSG,4
1331, MGC133289,TJP1,ENSG00000277401,ENSG,4
608, FSRG1,BRD2,ENSG00000215077,ENSG,4
4766,PEPCK,PCK2,ENSG00000100889,ENSG,4
4773,PIG4,SAA1,ENSG00000173432,ENSG,4
4767,PERB11.1,MICA,ENSG00000231225,ENSG,4
4768,PERB11.2,MICB,ENSG00000206449,ENSG,4
4769,PERB11.3,MICC,ENSG00000237034,ENSG,4
4770,PERB11.4,MICD,ENSG00000226713,ENSG,4
1342, MGC17164,CCL5,ENSG00000271503,ENSG,4
1340, MGC16435,TUBB,ENSG00000196230,ENSG,4
1339, MGC1603,TAF9,ENSG00000276463,ENSG,4
4771,PGCP1,PGBP,ENSG00000290561,ENSG,4
4772,PHE5,CHGA,ENSG00000276781,ENSG,4
2000, PRO1873,NREP,ENSG00000134986,ENSG,4
2005, PROL4,PRR4,ENSG00000263247,ENSG,4
2736, TSA-1,LY6E,ENSG00000160932,ENSG,4
4492,KIAA0124,BOP1,ENSG00000261236,ENSG,4
4055,FLI,FLII,ENSG00000284571,ENSG,4
447, EYCL3,OCA2,ENSG00000277361,ENSG,4
651, G7c,VWA7,ENSG00000223757,ENSG,4
