HGNC ID	Approved symbol	Gene group ID
HGNC:34544	TRV-TAC1-1	842
HGNC:34754	TRV-TAC1-2	842
HGNC:34849	TRV-TAC2-1	842
HGNC:34910	TRV-TAC3-1	842
HGNC:34977	TRV-TAC4-1	842
HGNC:34685	TRW-CCA1-1	842
HGNC:34766	TRW-CCA2-1	842
HGNC:35006	TRW-CCA3-1	842
HGNC:34607	TRW-CCA3-2	842
HGNC:34674	TRW-CCA3-3	842
HGNC:34733	TRW-CCA4-1	842
HGNC:34753	TRW-CCA5-1	842
HGNC:34876	TRW-CCA6-1	
HGNC:12360	TRW-CCA7-1	
HGNC:34574	TRX-CAT1-1	842
HGNC:12318	TRX-CAT1-2	842
HGNC:34655	TRX-CAT1-3	842
HGNC:34599	TRX-CAT1-4	842
HGNC:34913	TRX-CAT1-5	842
HGNC:34863	TRX-CAT1-6	842
HGNC:34882	TRX-CAT1-7	842
HGNC:34818	TRX-CAT1-8	842
HGNC:12322	TRX-CAT2-1	842
HGNC:34749	TRX-CAT3-1	1681
HGNC:34816	TRY-ATA1-1	1877
HGNC:34835	TRY-GTA1-1	842
HGNC:34581	TRY-GTA2-1	842
HGNC:34724	TRY-GTA3-1	842
HGNC:34974	TRY-GTA4-1	842
HGNC:35007	TRY-GTA5-1	842
HGNC:34663	TRY-GTA5-2	842
HGNC:34993	TRY-GTA5-3	842
HGNC:33250	TRY-GTA5-4	842
HGNC:34558	TRY-GTA5-5	842
HGNC:34782	TRY-GTA6-1	842
HGNC:33249	TRY-GTA7-1	842
HGNC:34905	TRY-GTA8-1	842
HGNC:34616	TRY-GTA9-1	842
HGNC:34842	TRY-GTA10-1	1877
HGNC:35082	TRY-GTA11-1	1681
HGNC:35071	TRY-GTA12-1	1681
HGNC:12361	TS	
HGNC:30636	TSACC	
HGNC:13922	TSBP1	
HGNC:39756	TSBP1-AS1	1987
HGNC:12362	TSC1	1497|1492
HGNC:12363	TSC2	1497|1492|694
HGNC:12364	TSC3	
HGNC:12365	TSC4	
HGNC:16826	TSC22D1	
HGNC:43684	TSC22D1-AS1	1987
HGNC:29095	TSC22D2	
HGNC:3051	TSC22D3	
HGNC:21696	TSC22D4	
HGNC:12366	TSE1	
HGNC:28422	TSEN2	776
HGNC:43965	TSEN2P1	
HGNC:16791	TSEN15	776
HGNC:43962	TSEN15P1	
HGNC:43963	TSEN15P2	
HGNC:43964	TSEN15P3	
HGNC:15506	TSEN34	776
HGNC:27561	TSEN54	776
HGNC:12367	TSFM	
HGNC:12368	TSG10	
HGNC:15971	TSG101	1116
HGNC:14927	TSGA10	
HGNC:26555	TSGA10IP	
HGNC:12369	TSGA13	
HGNC:12372	TSHB	542|1896
HGNC:12373	TSHR	199
HGNC:12374	TSHRL1	
HGNC:12375	TSHRL2	
HGNC:12376	TSHRL3	
HGNC:10669	TSHZ1	529|28
HGNC:13010	TSHZ2	28|529
HGNC:58099	TSHZ2-AS1	1987
HGNC:30700	TSHZ3	28|529
HGNC:55288	TSHZ3-AS1	1987
HGNC:12377	TSIX	1992
HGNC:30719	TSKS	694
HGNC:28850	TSKU	
HGNC:55509	TSKU-AS1	1987
HGNC:12378	TSLC1	
HGNC:30743	TSLP	
HGNC:12379	TSN	
HGNC:26437	TSNARE1	
HGNC:12380	TSNAX	1687
HGNC:49177	TSNAX-DISC1	
HGNC:58098	TSNAX-DT	1990
HGNC:18586	TSNAXIP1	2229
HGNC:20657	TSPAN1	768
HGNC:20659	TSPAN2	768
HGNC:17752	TSPAN3	768
HGNC:11859	TSPAN4	768
HGNC:17753	TSPAN5	768
HGNC:55389	TSPAN5-DT	1990
HGNC:11858	TSPAN6	768
HGNC:11854	TSPAN7	471|768
HGNC:11855	TSPAN8	768
HGNC:21640	TSPAN9	768
HGNC:41462	TSPAN9-IT1	1989
HGNC:29942	TSPAN10	768
HGNC:30795	TSPAN11	768
HGNC:56687	TSPAN11-AS1	1987
HGNC:21641	TSPAN12	768
HGNC:21643	TSPAN13	768
HGNC:23303	TSPAN14	768
HGNC:55833	TSPAN14-AS1	1987
HGNC:23298	TSPAN15	768
HGNC:30725	TSPAN16	768
HGNC:13594	TSPAN17	768
HGNC:20660	TSPAN18	768
HGNC:54221	TSPAN18-AS1	1987
HGNC:31886	TSPAN19	768
HGNC:10539	TSPAN31	768
HGNC:13410	TSPAN32	768
HGNC:28743	TSPAN33	768
HGNC:1268	TSPEAR	
HGNC:1271	TSPEAR-AS1	1987
HGNC:16428	TSPEAR-AS2	1987
HGNC:1158	TSPO	
HGNC:21256	TSPO2	
HGNC:16831	TSPOAP1	555
HGNC:44148	TSPOAP1-AS1	1987
HGNC:12381	TSPY1	2303
HGNC:23924	TSPY2	2303
HGNC:33876	TSPY3	2303
HGNC:37287	TSPY4	2303
HGNC:23907	TSPY5P	2303
HGNC:34039	TSPY6P	2303
HGNC:34040	TSPY7P	2303
HGNC:37471	TSPY8	2303
HGNC:37472	TSPY9	2303
HGNC:37473	TSPY10	2303
HGNC:23903	TSPY11P	2303
HGNC:23904	TSPY12P	2303
HGNC:23905	TSPY13P	2303
HGNC:23906	TSPY14P	2303
HGNC:37474	TSPY15P	2303
HGNC:37712	TSPY16P	2303
HGNC:37713	TSPY17P	2303
HGNC:37725	TSPY18P	2303
HGNC:37998	TSPY19P	2303
HGNC:38093	TSPY20P	2303
HGNC:38101	TSPY21P	2303
HGNC:38522	TSPY22P	2303
HGNC:38594	TSPY23P	2303
HGNC:38725	TSPY24P	2303
HGNC:38726	TSPY25P	2303
HGNC:16256	TSPY26P	2303
HGNC:12382	TSPYL1	2302
HGNC:24358	TSPYL2	2302
HGNC:21559	TSPYL4	2302
HGNC:29367	TSPYL5	2302
HGNC:14521	TSPYL6	2302
HGNC:25542	TSR1	1729|1835
HGNC:25455	TSR2	1729
HGNC:14175	TSR3	1729
HGNC:12384	TSSC2	
HGNC:12386	TSSC4	1503
HGNC:12387	TSSC6	
HGNC:11400	TSSK1A	
HGNC:14968	TSSK1B	
HGNC:11401	TSSK2	
HGNC:15473	TSSK3	
HGNC:19825	TSSK4	
HGNC:31931	TSSK5P	
HGNC:30274	TSSK5P2	
HGNC:30410	TSSK6	
HGNC:12388	TST	
HGNC:12389	TST1	
HGNC:16295	TSTA1	
HGNC:16296	TSTA2	
HGNC:35410	TSTD1	
HGNC:30087	TSTD2	
HGNC:40910	TSTD3	
HGNC:19140	TTBK1	1492
HGNC:19141	TTBK2	
HGNC:55598	TTBK2-AS1	1987
HGNC:12391	TTC1	769
HGNC:12393	TTC3	58|769
HGNC:40595	TTC3-AS1	1987
HGNC:23318	TTC3P1	
HGNC:12394	TTC4	769
HGNC:12395	TTC4P1	
HGNC:19274	TTC5	769
HGNC:19739	TTC6	769
HGNC:19750	TTC7A	1588|769
HGNC:19858	TTC7B	769|1588
HGNC:56196	TTC7B-AS1	1987
HGNC:20087	TTC8	1122|769
HGNC:20267	TTC9	769
HGNC:53243	TTC9-DT	1990
HGNC:26395	TTC9B	769
HGNC:28432	TTC9C	769
HGNC:23700	TTC12	1492|769
HGNC:55508	TTC12-DT	1990
HGNC:26204	TTC13	769
HGNC:24697	TTC14	769
HGNC:52912	TTC14-DT	1990
HGNC:26536	TTC16	769
HGNC:25596	TTC17	769
HGNC:26006	TTC19	769|645
HGNC:30761	TTC21A	1691|1978|769
HGNC:25660	TTC21B	769|1978
HGNC:41115	TTC21B-AS1	1987
HGNC:26067	TTC22	769
HGNC:25730	TTC23	769
HGNC:56675	TTC23-AS1	1987
HGNC:26355	TTC23L	
HGNC:55215	TTC23L-AS1	1987
HGNC:32348	TTC24	769
HGNC:25986	TTC27	1691|769
HGNC:29179	TTC28	769
HGNC:29336	TTC28-AS1	1987
HGNC:29936	TTC29	769
HGNC:25759	TTC31	769
HGNC:32954	TTC32	769
HGNC:55236	TTC32-DT	1990
HGNC:29959	TTC33	769
HGNC:34297	TTC34	769
HGNC:33708	TTC36	769
HGNC:55495	TTC36-AS1	1987
HGNC:26082	TTC38	769
HGNC:18657	TTC39A	769
HGNC:40851	TTC39A-AS1	1987
HGNC:23704	TTC39B	769
HGNC:26595	TTC39C	769
HGNC:51321	TTC39C-AS1	1987
HGNC:44019	TTC39CP1	
HGNC:35451	TTC39DP	
HGNC:49210	TTC41P	
HGNC:12396	TTD	
HGNC:12397	TTF1	532
HGNC:12398	TTF2	1190|135|1691
HGNC:29029	TTI1	1492|1320
HGNC:26262	TTI2	1492|1320
HGNC:12400	TTIM1	
HGNC:12401	TTK	
HGNC:21586	TTL	779
HGNC:1312	TTLL1	779|2117
HGNC:40111	TTLL1-AS1	1987
HGNC:21211	TTLL2	779
HGNC:24483	TTLL3	779
HGNC:28976	TTLL4	779
HGNC:19963	TTLL5	779
HGNC:26664	TTLL6	779
HGNC:26242	TTLL7	779
HGNC:41486	TTLL7-IT1	1989
HGNC:34000	TTLL8	779
HGNC:16118	TTLL9	779
HGNC:26693	TTLL10	779
HGNC:41159	TTLL10-AS1	1987
HGNC:18113	TTLL11	779
HGNC:24214	TTLL11-IT1	1989
HGNC:28974	TTLL12	779
HGNC:32484	TTLL13	779
HGNC:12403	TTN	1668|593|555
HGNC:44124	TTN-AS1	1987
HGNC:12404	TTPA	
HGNC:16114	TTPAL	
HGNC:12405	TTR	1250
HGNC:14022	TTTY1	1992
HGNC:37981	TTTY1B	1992
HGNC:14023	TTTY2	1992
HGNC:37982	TTTY2B	1992
HGNC:16480	TTTY3	1992
HGNC:31888	TTTY3B	1992
HGNC:16481	TTTY4	1992
HGNC:31891	TTTY4B	1992
HGNC:31892	TTTY4C	1992
HGNC:16482	TTTY5	1992
HGNC:16483	TTTY6	1992
HGNC:31887	TTTY6B	1992
HGNC:18488	TTTY7	1992
HGNC:37463	TTTY7B	1992
HGNC:18489	TTTY8	1992
HGNC:37622	TTTY8B	1992
HGNC:18490	TTTY9A	1992
HGNC:32425	TTTY9B	1992
HGNC:18491	TTTY10	1992
HGNC:18492	TTTY11	1992
HGNC:18493	TTTY12	1992
HGNC:18494	TTTY13	1992
HGNC:38596	TTTY13B	1992
HGNC:38613	TTTY13C	1992
HGNC:18495	TTTY14	1992
HGNC:18567	TTTY15	1992
HGNC:18840	TTTY16	1992
HGNC:18841	TTTY17A	1992
HGNC:31889	TTTY17B	1992
HGNC:31890	TTTY17C	1992
HGNC:18842	TTTY18	1992
HGNC:18843	TTTY19	1992
HGNC:18844	TTTY20	1992
HGNC:18845	TTTY21	1992
HGNC:37980	TTTY21B	1992
HGNC:18846	TTTY22	1992
HGNC:18847	TTTY23	1992
HGNC:37983	TTTY23B	1992
HGNC:38521	TTTY24P	
HGNC:38524	TTTY25P	
HGNC:38528	TTTY26P	
HGNC:38527	TTTY27P	
HGNC:38534	TTTY28P	
HGNC:38547	TTTY29P	
HGNC:38604	TTTY30P	
HGNC:38711	TTTY31P	
HGNC:13476	TTYH1	1830
HGNC:13877	TTYH2	1830
HGNC:22222	TTYH3	1830
HGNC:12406	TUB	
HGNC:51120	TUB-AS1	1987
HGNC:20766	TUBA1A	778
HGNC:18809	TUBA1B	778
HGNC:56356	TUBA1B-AS1	1987
HGNC:20768	TUBA1C	778
HGNC:12408	TUBA3C	778
HGNC:24071	TUBA3D	778
HGNC:20765	TUBA3E	778
HGNC:24067	TUBA3FP	778
HGNC:44096	TUBA3GP	778
HGNC:12407	TUBA4A	778
HGNC:18637	TUBA4B	778
HGNC:54799	TUBA5P	
HGNC:12410	TUBA8	778
HGNC:12409	TUBAL1	
HGNC:23534	TUBAL3	778
HGNC:12411	TUBAP1	
HGNC:14531	TUBAP2	
HGNC:44568	TUBAP3	
HGNC:44569	TUBAP4	
HGNC:54873	TUBAP6	
HGNC:54874	TUBAP7	
HGNC:54875	TUBAP8	
HGNC:54876	TUBAP9	
HGNC:54877	TUBAP10	
HGNC:54878	TUBAP11	
HGNC:54879	TUBAP12	
HGNC:54880	TUBAP13	
HGNC:54881	TUBAP14	
HGNC:54882	TUBAP15	
HGNC:20778	TUBB	778
HGNC:16257	TUBB1	778
HGNC:23982	TUBB1P1	
HGNC:23981	TUBB1P2	
HGNC:12412	TUBB2A	778
HGNC:30829	TUBB2B	778
HGNC:42332	TUBB2BP1	
HGNC:20772	TUBB3	778
HGNC:42339	TUBB3P1	
HGNC:42181	TUBB3P2	
HGNC:20774	TUBB4A	778
HGNC:42340	TUBB4AP1	
HGNC:20771	TUBB4B	778
HGNC:42180	TUBB4BP1	
HGNC:42183	TUBB4BP2	
HGNC:42331	TUBB4BP3	
HGNC:42333	TUBB4BP4	
HGNC:42335	TUBB4BP5	
HGNC:42336	TUBB4BP6	
HGNC:42337	TUBB4BP7	
HGNC:55021	TUBB4BP8	
HGNC:20776	TUBB6	778
HGNC:42342	TUBB6P1	
HGNC:12413	TUBB7P	778
HGNC:20773	TUBB8	778
HGNC:24983	TUBB8B	778
HGNC:42182	TUBB8P1	
HGNC:42334	TUBB8P2	
HGNC:42338	TUBB8P3	
HGNC:42185	TUBB8P4	
HGNC:42186	TUBB8P5	
HGNC:42343	TUBB8P6	
HGNC:42345	TUBB8P7	
HGNC:42346	TUBB8P8	
HGNC:42347	TUBB8P9	
HGNC:42348	TUBB8P10	
HGNC:32337	TUBB8P11	
HGNC:12414	TUBBP1	
HGNC:12415	TUBBP2	
HGNC:18192	TUBBP3	
HGNC:19913	TUBBP4	
HGNC:23674	TUBBP5	
HGNC:42175	TUBBP6	
HGNC:42176	TUBBP7	
HGNC:42179	TUBBP8	
HGNC:42178	TUBBP9	
HGNC:42344	TUBBP10	
HGNC:42184	TUBBP11	
HGNC:16811	TUBD1	778
HGNC:20775	TUBE1	778
HGNC:12416	TUBG	
HGNC:12417	TUBG1	778
HGNC:12418	TUBG1P	
HGNC:12419	TUBG2	778
HGNC:18599	TUBGCP2	2224
HGNC:18598	TUBGCP3	2224
HGNC:16691	TUBGCP4	2224
HGNC:18600	TUBGCP5	2224
HGNC:18127	TUBGCP6	2224
HGNC:12420	TUFM	1691
HGNC:12421	TUFMP1	
HGNC:12422	TUFT1	1691
HGNC:26066	TUG1	
HGNC:12423	TULP1	
HGNC:12424	TULP2	
HGNC:12425	TULP3	
HGNC:39262	TULP3P1	
HGNC:15530	TULP4	362
HGNC:44088	TUNAR	1992
HGNC:12426	TUPLE1	
HGNC:31010	TUSC1	
HGNC:17034	TUSC2	
HGNC:23963	TUSC2P1	
HGNC:53818	TUSC2P2	
HGNC:30242	TUSC3	445|2207
HGNC:27701	TUSC7	1992
HGNC:49111	TUSC8	1992
HGNC:26184	TUT1	725|1619|1318
HGNC:28981	TUT4	1619|1318|74
HGNC:25817	TUT7	1619|1318|74
HGNC:12427	TUTR1	
HGNC:20398	TVP23A	
HGNC:20399	TVP23B	
HGNC:31127	TVP23BP1	
HGNC:38869	TVP23BP2	
HGNC:56942	TVP23BP3	
HGNC:30453	TVP23C	
HGNC:42961	TVP23C-CDRT4	
HGNC:44646	TVP23CP1	
HGNC:44647	TVP23CP2	
HGNC:56608	TVP23CP3	
HGNC:9620	TWF1	
HGNC:21736	TWF1P1	
HGNC:21737	TWF1P2	
HGNC:9621	TWF2	
HGNC:55619	TWF2-DT	1990
HGNC:12428	TWIST1	420
HGNC:20670	TWIST2	420
HGNC:1160	TWNK	2290|1166
HGNC:12429	TWSG1	
HGNC:55329	TWSG1-DT	1990
HGNC:12430	TXDI1	
HGNC:12431	TXDI3	
HGNC:12432	TXGP1	
HGNC:12433	TXGP1L	
HGNC:12434	TXK	1457|741
HGNC:30685	TXLNA	
HGNC:21617	TXLNB	
HGNC:18578	TXLNG	
HGNC:18473	TXLNGY	
HGNC:12435	TXN	
HGNC:17772	TXN2	
HGNC:54554	TXN2P1	
HGNC:16470	TXNDC2	1883
HGNC:21073	TXNDC5	692|1883
HGNC:31454	TXNDC8	1883
HGNC:24110	TXNDC9	1883
HGNC:28030	TXNDC11	1883
HGNC:56375	TXNDC11-AS1	1987
HGNC:24626	TXNDC12	692|1883
HGNC:30008	TXNDC12-AS1	1987
HGNC:20652	TXNDC15	1883
HGNC:19965	TXNDC16	1883
HGNC:28218	TXNDC17	1883
HGNC:16952	TXNIP	1311
HGNC:12436	TXNL1	
HGNC:39459	TXNL1P1	
HGNC:30551	TXNL4A	1503
HGNC:54569	TXNL4AP1	
HGNC:26041	TXNL4B	
HGNC:49481	TXNP1	
HGNC:49482	TXNP2	
HGNC:49483	TXNP3	
HGNC:49484	TXNP4	
HGNC:49485	TXNP5	
HGNC:49486	TXNP6	
HGNC:49487	TXNP7	
HGNC:12437	TXNRD1	1468|890|2258
HGNC:18155	TXNRD2	890|2258
HGNC:20667	TXNRD3	1468|890|2258
HGNC:33870	TXNRD3NB	
HGNC:12438	TXREB	
HGNC:12439	TXREB1	
HGNC:12440	TYK2	1293|1459
HGNC:3148	TYMP	870
HGNC:12441	TYMS	
HGNC:29553	TYMSOS	1992
HGNC:52351	TYMSP1	
HGNC:52352	TYMSP2	
HGNC:12442	TYR	
HGNC:12443	TYRL	
HGNC:12444	TYRO1	
HGNC:12446	TYRO3	593|321|555
HGNC:12447	TYRO3P	
HGNC:12448	TYRO4	
HGNC:12445	TYRO10	
HGNC:12449	TYROBP	
HGNC:12450	TYRP1	
HGNC:12451	TYRP2	
HGNC:12452	TYS	
HGNC:28531	TYSND1	
HGNC:25598	TYW1	2036
HGNC:33908	TYW1B	2036
HGNC:41905	TYW1P1	
HGNC:24757	TYW3	
HGNC:26754	TYW5	1346
HGNC:12453	U2AF1	1504|73|1522|725
HGNC:23020	U2AF1L4	725|73
HGNC:51830	U2AF1L5	
HGNC:12454	U2AF1P	
HGNC:23156	U2AF2	1522|725|1504
HGNC:12455	U2AFBP	
HGNC:30855	U2SURP	1504|725
HGNC:56431	U2SURPP1	
HGNC:15947	UACA	403
HGNC:12457	UAP1	
HGNC:55410	UAP1-DT	1990
HGNC:28082	UAP1L1	
HGNC:12469	UBA1	100|1491
HGNC:30661	UBA2	100
HGNC:12470	UBA3	100
HGNC:23230	UBA5	100
HGNC:56790	UBA5P1	
HGNC:25581	UBA6	100
HGNC:49083	UBA6-DT	1990
HGNC:12471	UBA7	100|1691
HGNC:12458	UBA52	729
HGNC:12459	UBA52P1	
HGNC:12460	UBA52P2	
HGNC:20056	UBA52P3	
HGNC:35929	UBA52P4	
HGNC:36993	UBA52P5	
HGNC:36763	UBA52P6	
HGNC:36615	UBA52P7	
HGNC:35625	UBA52P8	
HGNC:36169	UBA52P9	
HGNC:30221	UBAC1	
HGNC:20486	UBAC2	926|1691
HGNC:42502	UBAC2-AS1	1987
HGNC:39685	UBAC2-IT1	
HGNC:29576	UBALD1	
HGNC:28438	UBALD2	
HGNC:12461	UBAP1	1116
HGNC:40028	UBAP1L	
HGNC:14185	UBAP2	1835
HGNC:29877	UBAP2L	1835
HGNC:12462	UBASH3A	
HGNC:29884	UBASH3B	703
HGNC:12463	UBB	
HGNC:12464	UBBP1	
HGNC:12465	UBBP2	
HGNC:12466	UBBP3	
HGNC:12467	UBBP4	
HGNC:42645	UBBP5	
HGNC:12468	UBC	
HGNC:18795	UBD	
HGNC:18796	UBDP1	
HGNC:12472	UBE2A	102
HGNC:12473	UBE2B	102
HGNC:15937	UBE2C	102
HGNC:19670	UBE2CP1	
HGNC:43551	UBE2CP2	
HGNC:43552	UBE2CP3	
HGNC:43553	UBE2CP4	
HGNC:43554	UBE2CP5	
HGNC:12474	UBE2D1	102
HGNC:12475	UBE2D2	102
HGNC:12476	UBE2D3	102
HGNC:54095	UBE2D3-AS1	1987
HGNC:33349	UBE2D3P1	
HGNC:39010	UBE2D3P2	
HGNC:39011	UBE2D3P3	
HGNC:39391	UBE2D3P4	
HGNC:56916	UBE2D3P5	
HGNC:21647	UBE2D4	102
HGNC:32197	UBE2D5P	
HGNC:28656	UBE2DNL	
HGNC:12477	UBE2E1	102
HGNC:40598	UBE2E1-AS1	1987
HGNC:12478	UBE2E2	102
HGNC:44512	UBE2E2-DT	1990
HGNC:12479	UBE2E3	102
HGNC:40599	UBE2E3-DT	1990
HGNC:32199	UBE2E4P	102
HGNC:12480	UBE2F	102
HGNC:48339	UBE2F-SCLY	
HGNC:44535	UBE2FP1	
HGNC:44536	UBE2FP2	
HGNC:44537	UBE2FP3	
HGNC:12481	UBE2G	
HGNC:12482	UBE2G1	102
HGNC:12483	UBE2G2	102
HGNC:12484	UBE2H	102
HGNC:55615	UBE2H-DT	1990
HGNC:31079	UBE2HP1	
HGNC:12485	UBE2I	102
HGNC:17598	UBE2J1	102
HGNC:19268	UBE2J2	102
HGNC:4914	UBE2K	102
HGNC:12486	UBE2L1	102
HGNC:12487	UBE2L2	102
HGNC:12488	UBE2L3	102
HGNC:12489	UBE2L4	102
HGNC:13477	UBE2L5	102
HGNC:12490	UBE2L6	102
HGNC:20057	UBE2L7P	
HGNC:12491	UBE2M	102
HGNC:32195	UBE2MP1	
HGNC:12492	UBE2N	102
HGNC:31710	UBE2NL	102
HGNC:20337	UBE2NP1	
HGNC:29554	UBE2O	102
HGNC:15698	UBE2Q1	102
HGNC:40722	UBE2Q1-AS1	1987
HGNC:19248	UBE2Q2	102
HGNC:37439	UBE2Q2P1	
HGNC:37440	UBE2Q2P2	
HGNC:37669	UBE2Q2P3	
HGNC:38429	UBE2Q2P4Y	
HGNC:38466	UBE2Q2P5Y	
HGNC:49412	UBE2Q2P6	
HGNC:49413	UBE2Q2P7	
HGNC:49521	UBE2Q2P8	
HGNC:49517	UBE2Q2P9	
HGNC:49518	UBE2Q2P10	
HGNC:49522	UBE2Q2P11	
HGNC:49523	UBE2Q2P12	
HGNC:56078	UBE2Q2P13	
HGNC:44656	UBE2Q2P16	
HGNC:37269	UBE2QL1	102
HGNC:19907	UBE2R2	102
HGNC:49911	UBE2R2-AS1	1987
HGNC:17895	UBE2S	102
HGNC:30864	UBE2SP1	
HGNC:32196	UBE2SP2	
HGNC:25009	UBE2T	548|102
HGNC:28559	UBE2U	102
HGNC:12493	UBE2V	
HGNC:12494	UBE2V1	102
HGNC:16581	UBE2V1P1	
HGNC:32648	UBE2V1P2	
HGNC:23983	UBE2V1P3	
HGNC:44886	UBE2V1P4	
HGNC:44888	UBE2V1P5	
HGNC:44889	UBE2V1P6	
HGNC:44890	UBE2V1P7	
HGNC:44893	UBE2V1P8	
HGNC:44894	UBE2V1P9	
HGNC:44895	UBE2V1P10	
HGNC:44896	UBE2V1P11	
HGNC:44897	UBE2V1P12	
HGNC:52411	UBE2V1P13	
HGNC:52412	UBE2V1P14	
HGNC:52414	UBE2V1P15	
HGNC:55086	UBE2V1P16	
HGNC:12495	UBE2V2	102
HGNC:56732	UBE2V2-AS1	1987
HGNC:44885	UBE2V2P1	
HGNC:44887	UBE2V2P2	
HGNC:44891	UBE2V2P3	
HGNC:44892	UBE2V2P4	
HGNC:25616	UBE2W	102
HGNC:32198	UBE2WP1	
HGNC:25847	UBE2Z	102
HGNC:12496	UBE3A	1959
HGNC:12497	UBE3AP1	
HGNC:12498	UBE3AP2	
HGNC:13478	UBE3B	1959
HGNC:16803	UBE3C	1959
HGNC:21381	UBE3D	
HGNC:12499	UBE4A	1492|365
HGNC:12500	UBE4B	365
HGNC:30565	UBFD1	
HGNC:42389	UBFD1P1	
HGNC:12501	UBH1	
HGNC:30791	UBIAD1	
HGNC:12503	UBL2	
HGNC:12504	UBL3	
HGNC:12505	UBL4A	1891|1914
HGNC:32309	UBL4B	
HGNC:13736	UBL5	
HGNC:44639	UBL5P1	
HGNC:44640	UBL5P2	
HGNC:44641	UBL5P3	
HGNC:44642	UBL5P4	
HGNC:15953	UBL6	
HGNC:28221	UBL7	
HGNC:48614	UBL7-DT	1990
HGNC:28110	UBLCP1	1041
HGNC:12506	UBN1	1997|694
HGNC:21931	UBN2	
HGNC:17777	UBOX5	365|58
HGNC:44111	UBOX5-AS1	1987
HGNC:12507	UBP1	
HGNC:12508	UBQLN1	783
HGNC:55518	UBQLN1-AS1	1987
HGNC:21633	UBQLN1P1	
HGNC:12509	UBQLN2	783
HGNC:12510	UBQLN3	783
HGNC:1237	UBQLN4	783
HGNC:31133	UBQLN4P1	
HGNC:38662	UBQLN4P2	
HGNC:28294	UBQLNL	783
HGNC:16808	UBR1	785
HGNC:21289	UBR2	785
HGNC:30467	UBR3	785
HGNC:30313	UBR4	1492|785
HGNC:16806	UBR5	1959|785
HGNC:51661	UBR5-DT	1990
HGNC:20344	UBR7	785
HGNC:25683	UBTD1	
HGNC:24463	UBTD2	
HGNC:56554	UBTD2P1	
HGNC:12511	UBTF	1691
HGNC:14533	UBTFL1	
HGNC:35169	UBTFL2	
HGNC:35402	UBTFL3	
HGNC:44475	UBTFL4	
HGNC:35405	UBTFL5	
HGNC:35406	UBTFL6	
HGNC:35404	UBTFL7	
HGNC:44476	UBTFL8	
HGNC:50286	UBTFL9	
HGNC:50287	UBTFL10	
HGNC:50288	UBTFL11	
HGNC:18402	UBXN1	364
HGNC:27265	UBXN2A	364
HGNC:57001	UBXN2AP1	
HGNC:27035	UBXN2B	364
HGNC:14860	UBXN4	364
HGNC:14928	UBXN6	364
HGNC:29119	UBXN7	364
HGNC:41227	UBXN7-AS1	1987
HGNC:30307	UBXN8	364
HGNC:26354	UBXN10	364
HGNC:41141	UBXN10-AS1	
HGNC:30600	UBXN11	364
HGNC:37126	UCA1	1992
HGNC:52553	UCA1-AS1	1987
HGNC:12512	UCHH2	
HGNC:12513	UCHL1	998
HGNC:40600	UCHL1-DT	1990
HGNC:12514	UCHL2	
HGNC:12515	UCHL3	998
HGNC:19678	UCHL5	998|595
HGNC:14859	UCK1	
HGNC:12562	UCK2	1691
HGNC:15938	UCKL1	1691
HGNC:31967	UCKL1-AS1	1987
HGNC:25205	UCMA	
HGNC:12516	UCN	1902
HGNC:18414	UCN2	1902
HGNC:17781	UCN3	1902
HGNC:12517	UCP1	2176
HGNC:12518	UCP2	2176
HGNC:12519	UCP3	2176
HGNC:30866	UEVLD	
HGNC:26941	UFC1	
HGNC:56788	UFC1P1	
HGNC:12520	UFD1	2259
HGNC:55917	UFD1-AS1	1987
HGNC:23039	UFL1	
HGNC:41007	UFL1-AS1	1987
HGNC:20597	UFM1	
HGNC:55146	UFM1P1	
HGNC:55147	UFM1P2	
HGNC:55148	UFM1P3	
HGNC:12521	UFS	
HGNC:33821	UFSP1	
HGNC:25640	UFSP2	
HGNC:12522	UGALT	
HGNC:12524	UGCG	450|1691
HGNC:12525	UGDH	
HGNC:40601	UGDH-AS1	1987
HGNC:15663	UGGT1	440
HGNC:15664	UGGT2	440
HGNC:39934	UGGT2-IT1	
HGNC:12526	UGP1	
HGNC:12527	UGP2	
HGNC:12528	UGT1	
HGNC:12529	UGT1A	363
HGNC:12530	UGT1A1	363
HGNC:12534	UGT1A2P	363
HGNC:12535	UGT1A3	363
HGNC:12536	UGT1A4	363
HGNC:12537	UGT1A5	363
HGNC:12538	UGT1A6	363
HGNC:12539	UGT1A7	363
HGNC:12540	UGT1A8	363
HGNC:12541	UGT1A9	363
HGNC:12531	UGT1A10	363
HGNC:12532	UGT1A11P	363
HGNC:12533	UGT1A12P	363
HGNC:32191	UGT1A13P	363
HGNC:12542	UGT2A1	363
HGNC:28183	UGT2A2	363
HGNC:28528	UGT2A3	363
HGNC:39429	UGT2A3P7	
HGNC:12553	UGT2B4	363
HGNC:12554	UGT2B7	363
HGNC:12544	UGT2B10	363
HGNC:12545	UGT2B11	363
HGNC:12546	UGT2B15	363
HGNC:12547	UGT2B17	363|870
HGNC:12548	UGT2B24P	363
HGNC:12549	UGT2B25P	363
HGNC:12550	UGT2B26P	363
HGNC:12551	UGT2B27P	363
HGNC:13479	UGT2B28	363
HGNC:12552	UGT2B29P	363
HGNC:12543	UGT2B@	
HGNC:26625	UGT3A1	363
